@relation dominance 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
524.46,417.08,283.17,147.18,114.63,678.76,473.99,302.03,153.72,98.496,775.62,519.53,324.97,173.86,105.9,698.79,510.34,298.56,199.54,178.75,658.31,398.89,225.18,170.98,134.13,573.68,380.46,222.11,118.35,98.386,636.83,409.89,191.63,158.27,123.88,962.78,631.95,365.68,332.05,317.99,459.75,414.64,196.37,156.45,118.44,328.43,309.77,167.97,111.37,71.885,912.31,590.24,257.65,170.91,136.56,519.19,475.11,243.86,202.46,162.88,544.48,543.13,224.33,146.85,106.75,621.07,506.87,253.28,166.36,143.1,660.49,493.2,243.87,143.63,115.89,394.82,393.45,185.69,103.33,80.143,859.23,551.91,290.91,153.64,127.43,754.05,520.11,271.95,166.24,143.75,741.22,518.21,269.41,131.94,89.073,886.09,625.67,321.88,162.55,117.48,530.34,494.49,281.59,172.75,136.63,445.5,457.87,239.07,143.96,96.518,678.51,496.44,265.12,130.53,93.116,348.01,290.16,177.49,126.37,72.452,522.98,440.75,227.96,137.74,98.665,774.07,603.28,309.07,266.59,226.28,323.24,347.32,197.13,133.13,96.536,358.92,317.32,174.47,104.29,71.161,1077.9,675.27,294.82,188.54,162.29,424.05,388.68,210.15,164.55,142.5,904.34,618.82,265.04,152.4,128.41,736.24,527.19,250.63,147.97,113.18,1
524.41,386.13,284.64,157.95,131.65,519.95,425.72,332.54,168.58,113.33,515.29,447.9,344.51,166.3,110.89,577.33,430.91,282.57,157.1,129.16,289.28,328.2,201.56,121.24,104.45,290.1,336.31,243.18,118.25,84.686,362.11,313.97,194.4,129.85,105.92,474.5,498.69,391.25,267.11,296.41,351.95,370.21,209.19,121.11,106.27,332.1,288.1,172.32,99.254,73.173,441.48,527.4,264.38,131.77,109.86,473.07,561.6,251.92,148.99,126.69,456.22,607.15,250.39,116.41,94.619,517.72,557.61,248.46,136.47,114.53,628.62,517.31,257.72,138.83,122.3,430.92,373.21,198.76,101.77,75.279,501.39,440.16,320.75,154.41,133.16,511.62,427.65,256.25,153.1,129.61,610.48,444.07,293.84,128.75,79.773,576.3,489.76,310.63,153.69,102.96,520.61,423.65,306.94,163.35,126.74,412.08,374.06,229.9,137.32,96.385,521.02,414.68,265.81,130.46,84.598,368.99,289.34,194.7,130.75,74.497,293.1,369.42,208.95,126.08,87.735,453.72,444.59,284.22,194.36,183.87,364,341.47,202.49,126.17,85.826,346.6,293.88,166.97,117.47,70.444,486.36,489.93,309.58,168.73,135.64,382.18,370.66,225.25,144.84,125.21,540.84,518.72,291.08,153.18,119.37,608.75,524.6,284.16,159.14,144.36,1
515.3,377.29,275.14,152.7,102.24,604.19,412.68,293.55,156.98,103.06,665.82,449.02,308.06,190.22,118.46,668.98,483.63,275.14,170.52,137,477.66,398.44,229.24,197.42,145.01,490.37,358.44,242.85,139.26,98.731,455.58,346.86,217.15,164.01,127.75,719.7,560.29,409.43,382.85,391.77,463.97,402.9,239.31,194.79,169.52,310.06,248.6,166.64,106.78,71.683,602,437.43,243.77,170.2,150.66,606.93,565.96,320,265.02,266,475.36,498,223.99,133.76,112.38,544.83,459.72,264.52,157.51,149.31,546.36,474.31,238.62,151.13,127.34,321.37,347.42,180.21,107.07,71.557,646.37,388.23,285.11,177.47,133.42,620.29,375.72,246.59,174.37,145.84,736.83,427.58,293.66,136.54,85.992,782.91,500.23,304.86,184.18,126.48,473.14,380,299.67,199.76,162.44,412.29,360.24,243.97,157.75,114.26,661.54,442.53,280.49,140.89,90.825,398.09,294.14,217.52,135.29,75.67,446.53,393.15,238.15,148.1,102.57,608.41,437.62,324.2,294.28,243.22,350.74,337.33,245.29,151.92,134.62,326.49,316.04,192.33,112.95,69.695,654.46,485.79,290.77,206.14,175.88,408.1,414.39,337.66,275.32,267.06,617.03,529.95,270.59,179.61,134.62,554.18,521,261.91,167.38,124.15,1
505.93,394.74,239.39,147.88,107.72,611.8,418.17,266.49,164.74,89.91,660.25,431.12,291.67,166.77,99.608,700.22,469.7,289.53,219.6,196.14,489.85,313.03,198.89,120.04,89.077,421.89,314.17,225.39,108.89,80.778,501.73,287.16,185.88,116.61,91.501,740.89,498,311.88,229.04,220.98,333.16,359.71,205.87,130.45,99.279,332.36,246.51,170.15,121,68.146,678.73,468.77,249.02,143.38,108.91,572.78,475.91,262.73,158.2,149.69,529.19,505.53,237.93,128.51,96.336,581.28,479.19,243.23,140.29,117.97,584.82,445.37,226.13,124.26,94.642,363.17,341.2,195.06,106.09,70.046,684.54,462.99,279.18,165.02,114.91,634.1,419.19,248.28,143.34,122.22,666.12,416.27,275.93,139.83,86.006,736.77,452.89,295.78,154.47,93.119,559.12,432.63,283.13,147.81,101.43,473,353.73,213.82,104.77,63.288,625.06,359.86,252,135.23,85.54,926.02,450.67,268.09,206.23,77.809,446.7,282.45,202.22,128.02,79.751,671.9,371.03,230.66,150.09,103.79,342.47,222.86,182.7,114.51,79.167,350.94,231.07,169.32,115.59,64.916,775.61,438.42,258.18,175.04,131.75,405.57,304.98,243.67,193.68,185.07,694.22,491.44,240.53,136.58,106.25,600.6,480.61,224.8,127.67,98.799,1
609.1,478.51,272.18,171.69,115.44,712.96,540.28,306.74,174.63,106.8,733.15,567.99,322.93,182.53,78.907,690.88,535.01,242.11,139.69,93.371,467.05,419.14,218.21,130.31,92.543,532.63,373.01,253.66,121.92,74.752,556.82,414.94,207.04,129.74,89.073,825.73,547.37,319.86,246.98,234.08,472.99,480.19,238.09,144.45,111.27,313.03,354.97,168.42,118.72,70.729,842.01,594.72,259.74,142.11,107.41,656.02,584.38,323.04,181.59,172.78,571.83,501.19,235.53,113.54,90.941,639.07,515.85,253.54,121.21,99.626,643.92,495.23,243.03,127.56,105.35,392.6,369.31,175.08,114.66,68.36,820.86,577.75,289.83,164.48,114.67,657.78,468.01,249.74,141.62,94.05,659.38,566.42,304.54,141.81,81.521,799.78,630.16,322.83,158.09,100.19,606.01,518.1,317.28,167.14,113.81,450.58,418.48,268.23,132.2,78.735,630.04,526.63,290.77,130.64,88.13,370.57,315.46,220.75,142.65,72.232,494.77,448.6,233.26,134.22,75.257,692.54,511.48,287.45,173.36,139.35,370.18,430.88,226.1,139.32,97.516,363.77,361.34,166.6,134.44,70.333,940.34,582.76,257.86,158.27,108.14,519.11,486.71,288.7,234.52,201.66,812.17,584.09,246.78,141.92,99.449,670.44,573.91,251.89,141.26,118.77,1
635.08,431.75,366.37,307.87,288.59,740.86,573.84,479.18,360.75,396.12,822.55,724.45,533.35,525.98,497.9,809.61,614.51,472.62,526.31,474.11,700.48,575.76,485.39,545.43,593.73,588.29,437.19,325.15,302.46,280.14,516.6,442.31,326.18,373.92,344.41,821.3,534.71,444.6,392,399.92,552.95,414.05,280.83,262.95,257.21,327.34,260.32,165.98,137.15,110.21,713.24,463.01,293.59,206.26,200.32,697.12,589.37,386.07,356.86,327.58,540.61,368.66,263.89,189.68,162.7,683.41,419.25,309.35,245.48,234.48,745.89,464.08,293.19,213.18,212.89,406.24,331.75,178.62,120.18,95.482,774.53,432.7,311.88,195.19,178.86,725.51,389.97,303.75,227.95,201.44,903.62,516.29,313.66,168.8,145.6,857,497.85,344.12,212.97,190.42,693.33,451.28,386.13,331.04,318.92,564.97,466.18,424.22,475.81,392.22,762.78,449.33,288.99,163.98,140.97,485.21,275.74,211.08,153.65,101.55,464.01,394.31,274.38,222.04,199.12,739.89,525.85,398.89,398.05,368.99,377.92,373.04,257.44,239.92,224.17,350.79,275.93,164.16,113.4,96.181,789.7,468.23,325.73,207.22,226.24,534.16,476.52,363.67,389.01,388.26,763.78,495.95,307.56,186.25,192,788.04,535.2,306.58,224.8,220.67,1
551.53,493.98,290.45,175.53,145.27,568.93,519.82,327.52,182.22,127.19,601.94,536.02,373.16,202.18,155.92,665.34,589,293.22,199.87,175.35,482.71,474.87,232.48,170.02,157.13,473.49,385.64,263.89,127.92,119.37,383.25,331.55,218.01,152.95,146.17,738.66,561.78,357.51,333.32,335.49,485.15,426.01,238.22,178.93,153.99,329.1,324.34,171.32,128.63,72.211,623.95,592.13,273.06,167.85,153.57,619.09,583.22,303.3,222.72,225.8,591.18,677.67,248.96,145.96,99.925,629.56,596.64,246.03,153.14,129.74,669.02,597.73,245.37,145.69,117.52,373.26,498.8,191.6,119.69,69.11,707.54,597.91,317.94,228.51,180.02,643.47,536.91,287.12,210.76,187.26,878.27,560.56,318.37,140.06,91.281,820.5,655.56,341.14,193.17,164.3,639.67,506.58,351.98,238.67,203.66,514.04,415.21,264.67,178.32,140.03,690.05,501.41,271.35,142.19,100.72,379.9,298.91,208.61,157.13,74.377,414.66,383.74,203.28,157.11,110.26,667.79,530.25,322.15,218.04,219.95,417.73,427.17,223.84,138.57,124.47,290.34,359.53,180.27,130.46,72.03,594.33,589.8,290.61,209.08,171.13,509.31,509.34,291.25,223.72,234.4,637.96,638.81,267.93,168.07,133.77,680.68,623.5,249.36,151.4,128.28,1
428.02,343.9,262.16,170.18,139.45,492.81,347.28,278.5,170.14,103.91,531.49,375.46,302.9,174.51,96.776,610.84,419.37,294.61,198.22,176.16,417.51,311.28,197.66,157.51,119.86,408.14,296.08,221.55,136.59,85.92,461.9,294.19,206.68,137.65,104.24,748.48,486.44,376.65,266.63,300.84,404.5,306.39,207.45,144.49,116.52,303.48,213.55,167.24,113.92,73.81,634.07,359.18,245.64,161.27,112.13,399.44,427.69,246.15,178.79,149.42,374.64,367.81,209.09,145.28,120.03,456.71,409.64,240.96,177.16,161.02,496.75,440.4,220.07,145,116.28,296.26,276.54,167.13,107.25,79.169,581.53,394.1,286.1,169.61,123.79,601.69,371.39,249.37,168.32,127.16,522.87,331.99,278.16,152.35,80.257,640.05,382.78,297.74,155.01,100.71,508.3,401.92,301.84,175.16,135.1,426.52,343.25,241.57,137.36,95.557,495.53,315.74,260.12,146.49,83.591,339.47,267.85,201.37,144.24,74.797,436.84,318.11,217.96,144.57,95.715,571.68,433.46,277.26,184.98,147.72,280.26,271.03,189.49,123.01,78.379,281.76,214.55,163.25,108.93,73.086,750.95,405.35,281.88,184.88,136.38,338.1,301.54,203.85,141.19,113.81,632.81,443.25,258.05,156.74,110.54,522.49,464.16,230.05,143.84,98.994,-1
489.26,389.22,264.15,129.99,101.25,615.32,405.33,280.93,119.81,68.246,684.12,396.09,278.51,69.382,27.687,690.87,427.97,205.5,38.435,45.623,533.6,356.29,177.61,62.893,32.46,530.24,334.91,224.21,106.99,55.546,485,261.55,175.77,120.15,54.71,815.48,495.87,330.52,241.89,262.74,488.77,304.54,165.93,111.04,77.446,340.49,209.78,170.96,93.903,55.114,744.5,406.64,255.01,142.96,123.56,576.13,430.38,213.53,138.79,86.59,537.75,495.47,204.28,127.16,80.707,585.15,514.67,205.72,125.82,94.396,573.55,516.11,209.64,111.86,78.268,377.43,406.23,178.96,91.86,64.772,776.44,441.44,293.91,153.91,120.06,792.66,422.41,229.95,157,124.44,886.44,470.36,267.94,130.34,71.057,902.6,504.9,288.05,148.26,105.45,553.23,423.7,267.71,141.5,79.578,510.62,381.56,207.8,53.147,21.714,778.64,444.87,244.59,122.05,86.77,389.65,289.5,196.81,137.01,64.338,446.36,429.82,211.37,126.65,94.395,694.11,459.32,280.87,178.58,146.92,344.54,352.49,190.08,113.46,78.216,298.58,323.29,161.27,97.738,65.431,746.45,501.48,298.16,178.46,152.76,431.77,332.84,176.76,129.49,107.15,639.95,553.34,262.51,145.48,110.67,586.83,552.97,223.73,120.58,79.859,1
342.69,245.74,227.91,152.02,112.84,360.78,277.34,244.52,153.66,99.526,383.83,296.03,272.6,150.44,101.75,411.11,289.36,225.86,140.44,119.21,220.62,233.51,178.07,111.2,98.553,216.25,235.8,217.43,118.16,97.418,271.21,230.24,195.83,129.95,99.149,307.84,420.79,353.72,267.8,281.22,290.55,271.43,209.99,123.17,96.247,240.37,145.02,159.01,112.87,68.239,316.09,319.96,234.3,156.33,119.73,412.54,404.07,218,123.3,98.675,385.6,359.68,228.6,124.22,91.871,429.27,386.32,229.65,130.55,107.84,500.91,414.27,224.18,147.36,125.57,266.21,250.7,177.44,114.79,70.735,343.57,324.39,245.63,178.82,132.59,329.48,319.53,262.53,174.37,133.65,526.17,311.58,258.09,138.8,79.234,473.48,365.54,286.13,166.53,105.17,390.96,309.75,260.29,172.28,105.56,331.12,295.19,231.58,130.27,85.822,221.5,257.93,220.32,120.74,76.833,349.82,211.35,197.74,137.34,73.384,230.61,336.89,216.67,125.05,88.663,351.89,296.62,289.43,177.03,165.65,248.85,241.49,182.13,116.06,81.764,232.27,227.52,154.58,107.18,68.024,316.91,367.17,274.02,176.71,144.12,290.06,264.21,205.39,126.61,109.12,358.5,417,257.74,157.6,126.79,446.99,446.13,252,166.63,153.4,1
518.22,273.52,254.44,185.88,142.01,538.58,319.04,274.6,160.66,111.65,621.94,356.74,309.85,167.29,118.43,637.36,344.54,306.56,232.65,214.78,406.18,238.63,182.92,151.61,120.11,467.3,260.93,230.73,139.84,94.87,450.95,272.85,197.14,143.63,107.85,660.17,453.61,345.97,294.11,302.01,372.14,310.62,215.67,143.43,114.8,331.97,217.08,166.43,116.84,69.889,520.83,344.99,256.65,172.97,138.03,485.45,413.38,274.59,191.61,154.87,397.38,272.53,196.53,130.25,97.9,464.03,291.91,222.5,140.28,116.88,508.59,296.45,214.21,116.98,89.952,361.25,215.79,157.9,103.25,69.057,607.1,312.74,284.75,177.54,125.01,577.54,314.28,263.68,169.94,137.35,546.27,345.7,265.93,139.52,85.78,626.91,395.62,300.66,175.69,115.81,560.42,318.89,276.47,184.79,116.16,409.94,301.91,222.43,141.05,94.587,550.65,359.93,274.75,145.92,95.578,402.84,237.59,221.03,145.15,76.115,434,337.58,206.95,138.53,96.384,591.82,385.64,270.68,191.01,159.13,327.77,273.21,200.39,129.45,90.93,354.87,194.58,168.48,106.08,66.925,712.13,340.28,273.6,185.92,158.86,389.21,307.23,228.63,168.9,143.97,627.66,330.78,251.39,147.77,115.52,533.55,331.11,237.38,120.84,82.088,1
5729.4,1271,730.15,645.19,629.66,13278,2572.2,1105.7,1274.8,1177.5,1252.6,578.15,289.04,227.92,194.29,4269.6,961.91,413.9,443.58,398.58,2954.1,688.93,305.73,306.08,284.31,1527.9,790.13,333.74,270.06,250.86,1265.9,534.61,204.5,160.38,130.83,8552.6,1896.3,913.61,918.19,807.91,5700.8,1285.4,534.63,565.01,494.55,1760,561.87,218.29,201.44,173.31,1772.8,628.69,267.2,221.75,182.38,7118.6,1413.7,567.34,679.38,637.36,966.36,585.85,264.73,187.95,190.23,9067.2,1863,786.04,898.11,804.12,5094.1,1378.3,657.05,610.44,581.7,438.54,435.76,168.13,114.34,91.483,2443.8,663.15,400.06,374.04,350.32,4011.4,832.74,372.52,397.91,382.45,5580.9,1222,489.62,557.97,487.49,13239,2653.9,1078.2,1261.3,1124.1,7283.6,1454.6,631.77,717.22,654.81,4874,984.88,414.39,458.78,422.45,2716.3,656.37,301.06,310.71,262.05,946.56,414.89,190.75,142.41,118.4,1876.4,545.19,226.83,197.26,181.07,2674.9,734.33,347.46,304.24,276.05,5704.8,1507.2,653.2,627.49,584.68,2601.9,692.22,281.98,282.4,253.68,4281.8,968.17,415.96,438.76,400.74,617.97,566.45,284.53,177.44,144.49,11649,2504.4,1082.8,1160.2,1067.9,1362.9,471.3,260.78,194.98,164.87,1
8010.6,1830.1,592.97,516.43,527.21,18247,4109.8,1173,1255.3,1225.3,1814.8,572.28,280.33,238.99,244.98,5938.9,1393.3,433.23,450.86,436.69,4229.5,989.81,394.94,392.45,413.21,2551.6,918.84,488.83,515.59,545.74,1728.3,559.7,210.2,147.22,149.28,12017,2732.3,983.52,866.82,992.29,7991.8,1856.9,623.89,554.3,597.13,2423.1,677.69,219.83,203.06,193.86,2506,725.89,283.99,241.14,262.76,9627.1,2266.1,719.68,783.1,769.99,1264.5,583.39,287.96,303.17,298.35,12670,2903.4,905.35,872.99,871.01,7675.1,1915.1,930.33,970.45,1056.5,584.2,333.06,156.29,126.18,103.12,3425.6,869.18,391.57,437.96,459.1,5501.4,1291.3,401.41,423.03,415.45,7764.7,1779.3,583.66,539.4,547.08,18280,4093.6,1212.3,1202.9,1185.6,10234,2288.4,799.87,817.48,879.62,6787,1513.7,479.46,493.36,490.72,3656.4,956.49,344.17,383.49,333.73,1332.1,405.18,217.93,154.43,162.74,2682.3,662.6,264.94,233.74,240.81,3895.7,980.13,461.19,433.01,461.51,8401,2149.7,878.08,876.62,985.82,3705.1,923.13,317.88,300.76,315.73,6042.6,1420.9,462.6,462.07,488.45,771.55,445.76,276.26,200.9,181.94,16591,3791.1,1357.8,1364.1,1494.2,1904.2,580.8,269.97,212.79,178.56,1
-683.68,416.9,475.36,483.6,528.97,-1994.2,279.66,790.29,946.32,987.1,227.94,368.94,201.78,185.51,203.99,-504.72,264.48,340.58,336.17,351.65,-212.82,207.78,268.2,287.68,322.6,1969.6,908.94,426.57,412.47,440.83,-122.1,336.77,167.86,124.72,117.26,-1085.8,553.79,778.98,694.53,780.24,-706.35,419.65,421.5,442.98,480.93,-195.8,205.7,175.98,168.25,153.35,-16.297,335.85,229.04,206.82,206.74,-914.65,226.04,524.49,616.57,579.98,660.64,402.46,263.9,252.34,236.91,-1225.7,408.12,603.02,692.84,741.56,754.04,985.8,736.01,721.43,844.45,190.3,238.67,140.2,117.29,95.716,-76.619,264.27,342.05,353.3,372.78,-568.51,137.14,321.63,341.18,326.9,-662.22,382.2,383.66,406.07,452.27,-1902.8,443.95,778.3,925.08,967.97,-817.11,307.56,568.37,610.7,684.53,-646.21,205.24,344.14,384.85,398.34,-139.61,365.16,253.99,267.53,271.7,111.48,242.92,172.7,142.91,143.25,-147.08,232.44,201.79,181.4,196.11,43.273,424.12,342.78,333.33,359.45,238.58,911.96,687.86,657.61,779.97,-285.73,245.74,231.12,236.88,256.23,-515.95,274.11,350.95,350.82,390.31,696.2,438.1,214.27,163.49,153.61,-990.28,801.07,978.24,1019.1,1172.4,195.05,336.56,195.86,160.29,157.58,1
4464.5,1151.3,560.68,466.63,512.72,10293,2264.9,1030.9,1101.6,1208.6,1077.8,505.17,271.47,234.92,235.22,3420.3,792.77,418.57,436.49,440.66,2409.8,637.75,369.89,359.79,397.97,1666.6,791.44,450.83,466.38,521.17,956.65,398.56,176.64,164.22,143.14,6784.6,1618.4,878.14,895.4,956.84,4457.4,1085.7,553.84,550.77,578.67,1413.7,464.6,205.68,209.62,197.3,1419,492.34,270.4,256.2,239.91,5510.6,1290.9,684.5,718.77,731.49,908.06,491.46,313.66,291.97,301.27,7150.7,1690,825.05,777.96,880.92,4470.8,1309.8,809.28,878.24,996.13,414.01,302.15,167.24,128.78,104.56,2012.7,560.31,366.05,393.17,446.49,3145.3,724.22,356.04,378.75,411.2,4406.3,1143.9,530.37,481.85,547.2,10271,2365,1079.2,1063.8,1173.9,5910,1419.3,714.18,738.95,846.83,3854,926.66,424.16,419.13,489.66,2091.6,661.73,339.7,320.09,330.69,770.85,309.98,193.47,157.4,157.43,1516.7,476.65,246.98,207.61,231.74,2256.1,774.31,434.4,398.46,432.1,4859.3,1359.5,780.67,834.82,944.62,2114.9,569.07,290.9,281.41,311.59,3428.5,819.98,396.02,440.28,481.22,632.66,465.03,237.3,197.41,192.09,9459,2233.2,1165.5,1265.7,1442.5,1140.2,455.53,240.11,190.78,178.03,1
5582.2,1171.3,495.72,373.88,436.52,12369,2073,725.06,842.17,874.68,1313.6,556.35,251.4,170.81,140.82,4104.2,818.19,327,320.17,319.51,2912.8,557.5,245.8,239.31,228.49,2047.2,740.34,341.04,270.71,260.24,1274.4,506.47,186.02,128.52,112.93,8268.4,1574,721.17,664.89,645.12,5538.7,1117.4,433.92,399.74,383.06,1632.9,481.62,164.5,148.34,143.49,1830.7,586.4,233.76,188.52,154.84,6456.8,1173.6,445.2,476.13,510.53,987.77,515.38,230.96,193.23,175.78,8588,1536.6,590.25,610.22,606.29,5625,1183.2,552.56,523.71,516.11,502.41,371.83,157.94,105.97,91.154,2355.7,582.74,348.13,351.2,316.22,3770.2,693.13,277.88,262,287.95,5284.4,1107.2,408.57,382.3,360.95,12385,2217.5,806.63,853.17,841.19,7006.6,1173.2,477.19,494.43,499.43,4653.3,797.29,311.15,299.97,321.01,2476,650.29,269.6,235.91,215.96,1035,372.81,175.51,115.23,113.65,1866.1,439.39,181.45,143.86,147.58,2746.8,667.06,318.64,251.1,224.84,6021.9,1258,537.3,510.39,506.6,2553.4,563.9,218.85,210.11,194.6,4186.5,800.91,297.08,303.59,313.18,691.44,513.43,243.96,176.69,134.81,11614,2009.5,825.67,842.78,846.27,1310.4,512.69,227.05,165.89,122.7,1
6909.3,1425,490.62,449.45,478.48,15995,2924.2,800.82,949.79,1195.4,1443.7,588.82,247.25,203.14,158.9,5209.9,1067,354.94,351.73,401.83,3548.4,754.12,281.45,269.89,288.68,1890.9,839.69,326.89,293.13,245.47,1507.2,555.58,170.14,138.5,129.9,10499,2125.2,815.62,721.27,846.96,6838,1491.4,441.21,447.2,510.02,2152.2,559.16,176.6,157.7,175.08,2117,716.24,254.53,206.99,192.73,8498.6,1603,495.33,568.53,671.27,1056.1,579.01,272.16,208.28,175.73,10973,2104.2,643.28,668.62,818.43,6333.6,1641.4,601.94,545.14,562.89,543.7,450.25,158.59,108.42,86.581,2964.7,721.62,286.4,317.81,297.81,4882.8,929.25,282.98,318.29,369.09,6666.8,1410.6,419.58,416.39,503.54,15874,3003.3,847.38,927.83,1156.5,8908.6,1701.4,538.98,565.25,671.85,5935.1,1129.8,353.94,355.35,432.98,3190.7,707.56,256.81,246.21,272.14,1134.1,398,168.14,130.25,123.23,2274.3,611.44,214.97,169.63,183.59,3266.6,826.48,332.6,263.68,279.37,7063,1736.7,569.57,559.24,599.76,3219.5,744.01,226.33,230.67,258.57,5283.4,1106.4,330.15,347.43,407.55,612.71,487.83,306.97,202.73,149.06,14282,2949.7,891.41,925.25,1099.8,1488.3,468.28,267.71,196.3,172.7,1
