@relation dominance

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
6.4296,6.2051,5.6261,5.1473,4.7118,6.6613,6.2608,5.7759,5.167,4.6663,6.7793,6.3171,5.9278,5.254,4.8421,6.7214,6.2865,5.8902,5.6213,5.5206,6.3747,5.967,5.4401,5.0194,5.0069,6.3203,5.9894,5.5811,4.9731,4.5249,6.4788,6.007,5.5108,5.0709,4.7228,6.9167,6.2968,5.9918,5.6255,5.6071,6.3757,6.1786,5.4862,4.9776,4.6722,6.0418,5.8591,5.2796,4.8901,4.3645,6.7883,6.4018,5.6218,5.0601,4.7576,6.4637,6.4062,5.6619,5.2435,5.0717,6.3753,6.4743,5.5654,5.0231,4.7358,6.3739,6.398,5.5977,5.1825,4.9883,6.3764,6.2908,5.5131,4.9961,4.7603,5.9438,5.9914,5.2947,4.8265,4.3947,6.7762,6.29,5.7339,5.2472,4.7648,6.6723,6.1935,5.538,5.1352,4.7488,6.6075,6.2749,5.6954,5.0754,4.5354,6.7762,6.3327,5.7245,5.1489,4.695,6.3731,6.2221,5.8148,5.3542,5.0251,6.365,6.0897,5.6847,5.1823,4.9307,6.5752,6.1103,5.6318,5.041,4.5868,5.9765,5.7116,5.4534,5.0678,4.3964,6.4076,6.0372,5.6314,5.2172,4.949,6.8027,6.2245,5.8225,5.4422,5.3011,6.0492,6.0202,5.5142,5.0904,4.7313,5.8716,5.7808,5.3168,4.9496,4.4206,6.9913,6.3261,5.7245,5.2348,4.8844,6.2303,6.1523,5.5964,5.2665,5.1697,6.7571,6.3935,5.6448,5.0779,4.736,6.5191,6.3507,5.5631,4.9848,4.7084,-1
6.3683,6.2834,5.6713,5.1272,4.7848,6.4958,6.3737,5.7925,5.1654,4.7342,6.5312,6.3808,5.8672,5.2395,4.7475,6.5867,6.3265,5.6616,5.1057,4.7995,6.2971,6.0753,5.4297,4.9108,4.524,6.3113,6.0236,5.5558,4.9685,4.541,6.2479,6.0874,5.4477,4.8807,4.6284,6.6042,6.3405,5.8827,5.5443,5.5516,6.2683,6.2677,5.5282,5.0327,4.8047,5.9101,6.02,5.3413,4.8047,4.3042,6.5774,6.5113,5.6841,5.0911,4.8711,6.4967,6.569,5.85,5.4648,5.4238,6.3487,6.6149,5.6614,5.094,4.8226,6.4274,6.4694,5.7126,5.3069,5.1672,6.498,6.386,5.6141,5.0945,4.7816,5.9996,6.267,5.3865,4.7943,4.2897,6.6221,6.3988,5.7817,5.2378,4.8998,6.5855,6.2897,5.6341,5.1225,4.8759,6.7273,6.3845,5.7382,5.0462,4.5631,6.7319,6.4497,5.8512,5.2254,4.8331,6.4979,6.3158,5.8211,5.2769,4.9677,6.2904,6.1338,5.5931,5.0763,4.6692,6.6006,6.2695,5.7037,5.0578,4.5441,6.1426,5.8368,5.4723,5.0578,4.3665,6.3062,6.1574,5.5335,4.9739,4.6205,6.6203,6.2599,5.7017,5.257,5.0259,6.107,6.1327,5.4956,5.0136,4.6846,6.0002,6.0309,5.3378,4.7769,4.2842,6.6938,6.43,5.7191,5.2439,4.9126,6.3492,6.2935,5.6617,5.3548,5.1638,6.6162,6.5273,5.6698,5.0664,4.7352,6.5262,6.4938,5.6037,5.0376,4.6483,-1
6.4522,6.2495,5.7408,5.2786,5.1309,6.7328,6.3404,5.8331,5.2947,5.105,6.8355,6.4467,5.9667,5.404,5.3545,6.7875,6.3982,5.8286,5.4978,5.378,6.4919,6.0671,5.483,5.091,4.9773,6.3432,5.9927,5.6408,5.0494,4.8379,6.5707,6.1424,5.5217,5.1491,4.9683,6.9662,6.4788,6.1122,5.8024,5.8743,6.4422,6.2248,5.5556,5.1385,4.9858,5.8902,5.9353,5.3296,4.924,4.3941,6.9979,6.5377,5.7155,5.2711,5.1034,6.5806,6.4999,5.8034,5.5295,5.461,6.4349,6.5842,5.6379,5.1098,4.8792,6.5065,6.4684,5.6987,5.2568,5.1632,6.4357,6.3681,5.5945,5.0546,4.8599,6.0502,6.1251,5.384,4.8362,4.4234,6.8706,6.3931,5.8372,5.3187,5.0242,6.8286,6.2628,5.7231,5.2519,5.1306,6.6237,6.2513,5.7201,5.1355,4.624,6.858,6.3981,5.8314,5.277,4.9406,6.4929,6.2654,5.8239,5.2423,5.0263,6.4262,6.1158,5.6239,5.1113,4.8075,6.6015,6.2103,5.6898,5.0551,4.6706,6.0455,5.7789,5.4922,5.1041,4.4448,6.4982,6.1439,5.5425,5.0873,4.7505,6.8138,6.4455,5.7969,5.308,5.3196,6.0464,6.0766,5.4888,4.9932,4.8013,5.9486,5.9553,5.3024,4.938,4.4158,7.1189,6.5266,5.842,5.3573,5.2238,6.2008,6.2175,5.6767,5.3536,5.2742,6.9126,6.5261,5.7283,5.1946,4.9922,6.5873,6.4378,5.6354,5.022,4.8399,-1
6.5036,6.1538,5.7983,5.3603,5.2401,6.6705,6.2094,5.855,5.2222,5.043,6.7345,6.3003,5.8963,5.2677,5.0307,6.589,6.2288,5.7062,5.1592,4.9389,6.386,6.0734,5.4681,5.0217,4.7166,6.4457,5.966,5.5721,5.0407,4.6832,6.266,5.9973,5.3961,5.0761,4.7995,6.6602,6.3982,5.9611,5.6767,5.7211,6.2648,6.1849,5.547,5.1961,5.0876,5.8847,5.8171,5.2777,4.8946,4.3722,6.7214,6.3759,5.7034,5.1978,5.0667,6.6241,6.4494,5.8537,5.5589,5.5773,6.4609,6.4324,5.6077,5.0619,4.7893,6.4691,6.3446,5.6566,5.2366,5.0845,6.5825,6.3521,5.5482,4.9883,4.8199,6.1416,6.1084,5.3087,4.8067,4.323,6.8573,6.3274,5.8659,5.4243,5.2873,6.7866,6.1814,5.6945,5.2831,5.1319,6.8415,6.2735,5.7642,5.0265,4.5922,6.8652,6.3332,5.8807,5.3292,5.0849,6.4231,6.2505,5.9141,5.5694,5.4485,6.2141,6.0542,5.6591,5.3184,5.0726,6.7274,6.2009,5.6774,5.0128,4.674,6.1496,5.744,5.4087,5.0332,4.3844,6.2915,6.0986,5.5359,5.0431,4.7411,6.6491,6.2838,5.7869,5.3279,5.2472,6.1274,6.1336,5.444,5.0529,4.8287,5.9635,5.9318,5.3709,4.842,4.3098,6.8389,6.4043,5.7155,5.3579,5.1915,6.4239,6.2871,5.7165,5.5236,5.4701,6.7463,6.4627,5.6087,5.1073,4.9353,6.5997,6.4372,5.5508,4.9579,4.7581,-1
6.394,6.244,5.6359,5.1307,4.8091,6.4798,6.3367,5.744,5.1303,4.7122,6.4726,6.3538,5.8215,5.1869,4.8058,6.5175,6.2028,5.6308,5.1399,4.8893,6.1668,6.0294,5.3632,4.9419,4.6964,6.2358,6.0348,5.5407,4.9874,4.61,6.1882,6.04,5.4582,5.0452,4.7473,6.5406,6.4058,5.9624,5.7324,5.7018,6.1917,6.2721,5.4316,5.0294,4.68,5.9766,5.9448,5.3048,4.8361,4.3516,6.5402,6.5271,5.6725,5.1523,4.9526,6.4725,6.5054,5.5887,5.1562,4.8883,6.3848,6.617,5.5476,4.9835,4.6184,6.4651,6.5094,5.5197,5.0421,4.7596,6.505,6.4659,5.5595,5.1113,4.832,6.0819,6.2143,5.3339,4.773,4.3721,6.5925,6.352,5.6874,5.2258,4.8561,6.5156,6.257,5.6167,5.1497,4.9566,6.694,6.4207,5.7032,5.0631,4.5573,6.6962,6.4554,5.7559,5.2041,4.8389,6.3231,6.2344,5.7292,5.2492,4.8266,6.1577,6.1104,5.5721,4.9959,4.5981,6.6128,6.3367,5.6597,5.0502,4.6171,6.0556,5.8047,5.3936,5.05,4.3933,6.1424,6.144,5.5109,5.0861,4.6176,6.5003,6.3178,5.7882,5.3599,5.284,6.025,6.1064,5.3821,4.9642,4.543,6.0036,5.976,5.2158,4.83,4.299,6.5783,6.4231,5.702,5.3098,5.0662,6.2263,6.2192,5.446,5.0408,4.7731,6.5789,6.563,5.6569,5.1773,4.9225,6.5611,6.5326,5.6227,5.2023,5.0097,-1
6.3007,6.1051,5.7066,5.1563,4.8517,6.4124,6.1195,5.7307,5.1548,4.7627,6.4301,6.099,5.8011,5.2395,4.8258,6.4579,6.1344,5.701,5.242,5.0618,6.2228,5.8868,5.3856,5.0097,4.8013,6.1268,5.827,5.5434,4.9797,4.6459,6.2113,5.9617,5.4146,5.0345,4.7968,6.623,6.3162,5.9371,5.7369,5.773,6.1536,6.07,5.5433,5.159,4.9894,5.9402,5.8172,5.2717,4.8513,4.3453,6.5285,6.3032,5.6562,5.1943,5.0301,6.373,6.3562,5.823,5.5586,5.5073,6.263,6.3821,5.6429,5.1119,4.8518,6.3549,6.3741,5.6847,5.3107,5.1278,6.3762,6.3021,5.5752,5.1302,4.8652,5.9108,5.9854,5.3493,4.8176,4.3354,6.5904,6.2329,5.7739,5.2615,4.9215,6.4405,6.1312,5.6752,5.2573,5.0646,6.487,6.0957,5.7035,5.0152,4.5618,6.5915,6.2078,5.8427,5.253,4.8931,6.3745,6.1463,5.7558,5.2478,4.898,6.1656,5.9904,5.5791,5.082,4.6879,6.3969,5.9713,5.6848,4.9864,4.6491,5.9948,5.6561,5.4408,5.0436,4.3867,6.211,6.0151,5.5128,5.0485,4.6922,6.4799,6.181,5.7298,5.392,5.2508,5.8904,6.0102,5.4807,5.016,4.7302,5.883,5.8169,5.3367,4.805,4.3015,6.7066,6.329,5.7332,5.349,5.1485,6.2113,6.2284,5.7334,5.5018,5.4069,6.5738,6.3961,5.6293,5.1707,4.9171,6.4311,6.4164,5.5944,5.0658,4.8368,1
6.2361,6.0497,5.5841,5.1307,4.745,6.3263,6.1055,5.7049,5.1054,4.6752,6.3635,6.1185,5.7976,5.1562,4.7925,6.3997,6.1101,5.6031,5.1107,4.8058,6.0834,5.8972,5.3443,4.9471,4.6879,6.0871,5.8614,5.5452,5.0527,4.6668,6.1055,5.9835,5.41,5.0358,4.7574,6.4572,6.2811,5.8605,5.7718,5.6587,6.1274,6.099,5.4097,4.9577,4.6941,5.8279,5.9295,5.2909,4.848,4.2596,6.2944,6.3383,5.6627,5.1505,4.9695,6.2952,6.3085,5.5256,4.9778,4.6593,6.2495,6.4694,5.5057,5.0001,4.636,6.3473,6.3721,5.5468,4.9877,4.7072,6.3328,6.3166,5.5251,4.9451,4.6077,5.9349,6.0965,5.2584,4.7883,4.2892,6.384,6.2128,5.6696,5.2191,4.8601,6.4403,6.1453,5.6106,5.2136,5.0287,6.4462,6.1984,5.6809,5.0312,4.533,6.4771,6.2963,5.7401,5.2248,4.8563,6.2532,6.1854,5.6605,5.2439,4.7184,6.1217,6.0634,5.5324,5.0331,4.5677,6.4484,6.1382,5.6167,5.0543,4.6088,6.0003,5.7735,5.4161,5.0841,4.3783,6.0493,6.1065,5.5122,5.0237,4.6921,6.4479,6.1845,5.7404,5.2847,5.2222,5.9353,6.0337,5.3831,4.7694,4.4247,5.8907,5.8872,5.2155,4.855,4.2305,6.4801,6.3165,5.7507,5.3706,5.1837,6.1292,6.1297,5.4055,4.9183,4.6622,6.4002,6.4089,5.6331,5.1598,4.8881,6.3588,6.4204,5.5815,5.0125,4.7002,1
6.3217,5.991,5.6293,5.1107,4.7876,6.4538,6.0582,5.7405,5.1616,4.6637,6.498,6.1101,5.8268,5.1636,4.6728,6.5429,6.1304,5.6544,5.2794,5.0654,6.2706,5.8148,5.3853,4.8856,4.5781,6.2057,5.8496,5.5505,4.895,4.4782,6.2953,5.88,5.4413,4.8897,4.5689,6.6524,6.2332,5.9197,5.5891,5.6443,6.1303,6.0499,5.4324,4.9122,4.6168,5.9544,5.7413,5.2632,4.765,4.3618,6.6713,6.304,5.6382,5.0666,4.7583,6.4283,6.3073,5.5876,5.0674,4.8612,6.3341,6.337,5.5438,5.0027,4.6316,6.343,6.2408,5.5736,5.0527,4.8085,6.3301,6.1324,5.4697,4.916,4.6265,6.0195,5.898,5.3093,4.7712,4.3855,6.6371,6.1196,5.7204,5.1621,4.8609,6.4584,6.0396,5.5781,5.0496,4.7935,6.4684,6.0446,5.6879,4.9807,4.4525,6.6204,6.1465,5.7566,5.0965,4.6638,6.4093,6.0053,5.738,5.2341,4.9019,6.1521,5.9016,5.5257,4.9369,4.598,6.4228,6.0197,5.6336,5.0483,4.5476,6.0221,5.6777,5.475,5.0125,4.4104,6.2062,5.898,5.4793,4.9775,4.4922,6.5556,6.1359,5.7878,5.3288,5.2433,5.824,5.8981,5.4193,4.9128,4.5633,5.8413,5.7373,5.2888,4.8277,4.3063,6.7053,6.2636,5.7052,5.1564,4.9049,6.0509,5.9992,5.4483,5.0437,4.8775,6.5771,6.272,5.6153,5.0294,4.7066,6.4167,6.2636,5.5311,4.9341,4.5838,1
6.3076,6.1384,5.7316,5.1675,4.8225,6.5507,6.2211,5.8278,5.1235,4.6745,6.6377,6.2643,5.8844,5.1612,4.7729,6.5869,6.2746,5.8701,5.4559,5.4138,6.413,5.9682,5.4606,4.9008,4.671,6.4058,5.9227,5.6466,4.899,4.6179,6.4551,6.0045,5.4528,4.8938,4.6566,6.8804,6.3592,5.836,5.5783,5.478,6.3052,6.2311,5.4716,4.9224,4.6385,5.9438,5.9659,5.3675,4.8445,4.3192,6.8997,6.5048,5.6653,5.0608,4.8479,6.4274,6.4712,5.6192,5.138,4.9464,6.3746,6.5287,5.5871,4.9776,4.72,6.4737,6.4213,5.6043,5.0699,4.9038,6.4107,6.342,5.5416,5.0169,4.7782,5.9996,6.087,5.3846,4.7807,4.3396,6.8485,6.2883,5.8113,5.2386,4.8779,6.608,6.2441,5.6811,5.1432,4.8904,6.4662,6.1891,5.7776,4.9856,4.5661,6.7923,6.3322,5.8362,5.1997,4.7794,6.5629,6.2773,5.8693,5.2502,4.9346,6.256,6.1196,5.6116,5.0322,4.5862,6.4723,6.1547,5.7245,4.9773,4.5597,6.031,5.7179,5.5572,5.0143,4.3551,6.4087,6.1402,5.5468,5.0387,4.5833,6.7401,6.2916,5.6534,5.1133,4.8834,5.9545,6.0611,5.445,4.874,4.5296,5.9189,5.9219,5.3211,4.8589,4.2639,7.0456,6.4057,5.7459,5.175,5.0149,6.1731,6.2068,5.566,4.9903,4.9652,6.8493,6.4806,5.6996,5.111,4.8436,6.5379,6.4501,5.6547,5.1021,4.8683,1
6.3675,6.1776,5.7138,5.2746,4.9802,6.5409,6.2773,5.7839,5.2672,4.9414,6.6266,6.2934,5.8808,5.3182,5.0537,6.6601,6.2739,5.8717,5.5784,5.5088,6.348,6.0014,5.4836,5.2956,5.1402,6.3303,5.9955,5.5572,5.0948,4.821,6.4509,6.0697,5.4599,5.1935,5.0615,6.9009,6.3802,6.0241,5.8876,5.9328,6.3434,6.2212,5.4769,5.1447,5.0017,5.9201,5.8586,5.2855,4.8388,4.4427,6.684,6.425,5.7232,5.2693,5.1676,6.4002,6.3684,5.6392,5.3205,5.1493,6.3893,6.4946,5.5744,5.0419,4.8122,6.4839,6.4208,5.5849,5.1532,4.9682,6.5803,6.3557,5.5526,5.0337,4.7598,6.0018,6.0631,5.3281,4.8212,4.4635,6.6229,6.2981,5.8005,5.2605,5.0278,6.6971,6.2934,5.6204,5.2538,5.2669,6.5831,6.2403,5.7096,5.0537,4.6069,6.7066,6.3493,5.8301,5.2202,4.9119,6.4251,6.2065,5.769,5.3138,4.9868,6.3773,6.1056,5.5353,5.0694,4.7346,6.5344,6.126,5.6142,5.064,4.6644,6.0141,5.6699,5.4587,5.0426,4.4815,6.3451,5.9916,5.4905,5.0815,4.8324,6.706,6.3218,5.7857,5.5718,5.5215,5.9459,5.925,5.419,5.0177,4.6267,5.9288,5.7824,5.2282,4.914,4.4199,6.9094,6.4165,5.8106,5.4002,5.373,6.1715,6.1113,5.6399,5.4021,5.2399,6.7796,6.455,5.7069,5.2084,5.0652,6.627,6.4189,5.5575,5.0872,4.79,1
6.4575,6.1559,5.7416,5.1726,4.9317,6.624,6.2463,5.8197,5.2345,4.773,6.7466,6.3314,5.9099,5.2876,4.8458,6.7777,6.3495,5.8519,5.4314,5.3202,6.5108,6.0958,5.5102,5.2233,4.9771,6.4502,6.0415,5.5755,5.0347,4.6833,6.5927,6.1449,5.4669,5.1471,4.8975,6.9941,6.5026,6.0663,5.8779,5.8679,6.3622,6.2062,5.4699,5.092,4.9265,5.9908,5.9021,5.3293,4.8444,4.4064,6.8891,6.4702,5.7402,5.2271,4.9809,6.3974,6.3532,5.7124,5.371,5.218,6.4859,6.4347,5.628,5.1165,4.7655,6.5838,6.3517,5.6585,5.2468,5.0166,6.5879,6.3404,5.5924,5.1322,4.8335,6.104,6.0684,5.3591,4.7812,4.4468,6.8253,6.3633,5.8262,5.2498,4.9389,6.7934,6.2509,5.6749,5.227,5.0456,6.6012,6.2778,5.7615,5.0688,4.5516,6.8193,6.4616,5.8648,5.2028,4.8439,6.5528,6.2499,5.8504,5.3509,5.0136,6.3581,6.1043,5.6138,5.0885,4.7066,6.5385,6.2141,5.743,5.0333,4.6153,6.012,5.7626,5.4978,5.0452,4.3647,6.4721,6.1386,5.5278,4.9805,4.6844,6.8312,6.4168,5.8259,5.6456,5.4536,5.9233,6.063,5.4209,4.9895,4.6846,5.9607,5.872,5.2826,4.7926,4.3724,7.0816,6.5842,5.7901,5.3521,5.1417,6.1407,6.1721,5.505,5.2746,5.1231,6.8628,6.5985,5.7117,5.1744,4.9169,6.6359,6.5079,5.6464,5.1459,4.8376,1
6.3703,6.1793,5.746,5.2269,4.9799,6.5568,6.2626,5.8809,5.239,4.8499,6.5849,6.2689,5.9222,5.257,4.8629,6.572,6.2126,5.6878,5.1736,4.9537,6.31,5.9664,5.3765,4.9261,4.7106,6.2562,5.9689,5.5969,4.9808,4.5568,6.3587,6.1145,5.4613,5.0052,4.7323,6.7397,6.3355,6.0879,5.7228,5.7344,6.1711,6.2359,5.5018,4.9648,4.7548,5.8418,5.9357,5.2997,4.8615,4.3855,6.7209,6.4639,5.7194,5.0791,4.883,6.3471,6.4735,5.6475,5.176,4.9925,6.2918,6.5656,5.6287,4.9758,4.6931,6.3955,6.4323,5.6349,5.0799,4.8653,6.4594,6.3719,5.6302,5.1221,4.8965,6.0346,6.074,5.369,4.7544,4.4206,6.7203,6.3057,5.8169,5.2345,4.9404,6.6361,6.2211,5.649,5.1402,4.976,6.5217,6.2652,5.7742,5.0526,4.5655,6.7373,6.3497,5.8201,5.1754,4.818,6.4462,6.2176,5.8114,5.2331,4.8841,6.2201,6.081,5.594,5.0499,4.6617,6.5058,6.2102,5.6943,5.0251,4.5825,6.0376,5.8004,5.4133,5.047,4.4257,6.2871,6.0616,5.5368,5.01,4.616,6.6554,6.2708,5.7608,5.3727,5.3128,5.9848,6.0738,5.4289,4.9966,4.5558,5.8737,5.8474,5.3218,4.8634,4.3336,6.8475,6.4332,5.8207,5.2705,5.0328,6.05,6.1482,5.4794,5.0998,4.877,6.706,6.4833,5.7315,5.1752,4.9328,6.5132,6.462,5.7087,5.2365,5.065,1
6.2792,6.2182,5.7781,5.1964,4.9028,6.4413,6.2832,5.8245,5.1865,4.7195,6.53,6.3512,5.9184,5.2884,4.8641,6.4867,6.2948,5.7255,5.2005,4.9676,6.1458,6.0391,5.5254,5.3609,5.0085,6.2153,6.0515,5.6444,5.0443,4.7154,6.1642,6.0382,5.4977,5.1974,4.9216,6.5756,6.4217,6.1279,5.9916,6.0154,6.1821,6.2484,5.6185,5.2796,5.1725,5.915,5.9775,5.312,4.8751,4.3988,6.4815,6.4536,5.7116,5.2798,5.084,6.4946,6.5121,5.8324,5.5962,5.5866,6.398,6.5835,5.6065,5.0526,4.8207,6.4043,6.4691,5.7001,5.2482,5.0618,6.4239,6.4092,5.5895,5.1842,4.9407,6.0033,6.1743,5.3918,4.8222,4.3448,6.4955,6.2884,5.7779,5.2317,4.9643,6.4961,6.2544,5.6566,5.27,5.0749,6.5708,6.3348,5.8101,5.0464,4.5865,6.6821,6.4728,5.8424,5.2929,4.8829,6.3326,6.252,5.8297,5.354,5.134,6.1586,6.1778,5.643,5.1397,4.7977,6.4869,6.3199,5.7237,5.062,4.6106,6.0033,5.837,5.4807,5.0378,4.3921,6.2023,6.1733,5.5603,5.0446,4.7551,6.4857,6.3088,5.9247,5.7068,5.5454,6.0002,6.1044,5.5688,5.1443,4.9551,5.9779,5.944,5.3775,4.882,4.3394,6.5737,6.384,5.8071,5.3478,5.2024,6.19,6.322,5.8514,5.6213,5.6276,6.4921,6.492,5.7208,5.2267,4.9705,6.4283,6.4864,5.6627,5.1779,4.9341,1
6.282,6.1284,5.6371,5.2189,4.929,6.4185,6.1865,5.7283,5.1809,4.6942,6.5269,6.2336,5.7948,5.2464,4.7672,6.5146,6.2882,5.7176,5.424,5.2817,6.2201,5.9371,5.4081,4.8979,4.6538,6.1776,5.9575,5.5831,4.97,4.5097,6.3041,6.0443,5.4074,4.9593,4.6551,6.6175,6.3492,5.8395,5.5136,5.4332,6.2808,6.1844,5.4497,4.9987,4.7406,5.8946,5.8476,5.2844,4.8797,4.3279,6.5308,6.3871,5.6459,5.1337,4.7942,6.4802,6.4413,5.7364,5.2197,5.0817,6.3971,6.4579,5.6127,5.0599,4.7435,6.4385,6.3857,5.6267,5.1328,4.9165,6.4482,6.3046,5.5814,5.0274,4.7263,5.9216,6.0352,5.3813,4.7732,4.3523,6.5343,6.2567,5.7352,5.1551,4.8119,6.4488,6.1639,5.6026,5.1065,4.858,6.5414,6.2375,5.7298,5.074,4.5823,6.5982,6.3079,5.7809,5.1518,4.7197,6.3813,6.2021,5.8254,5.2692,4.9458,6.2453,6.0601,5.5962,5.1288,4.9072,6.4937,6.151,5.7002,5.0436,4.5841,6.802,6.1218,5.7119,5.3504,4.5007,6.2054,6.1067,5.5112,5.0831,4.6698,6.5333,6.2054,5.6626,5.23,4.9256,6.0295,6.0157,5.4639,4.9524,4.6572,5.9538,5.8601,5.3244,4.8167,4.3173,6.6306,6.3541,5.7142,5.3088,4.9512,6.1768,6.1165,5.637,5.4145,5.3373,6.5751,6.4253,5.63,5.1254,4.7623,6.4665,6.41,5.5929,5.0656,4.7654,1
