@relation arousal 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
6761.3,0,0,0,0,6528.1,0,0,0,0,4550.8,0,0,0,0,1851.7,0,0,0,0,5059.7,0,0,0,0,18938,0,0,0,0,8396.9,0,0,0,0,2722.8,0,0,0,0,4528.4,0,0,0,0,3650.5,0,0,0,0,888.1,0,0,0,0,8353.1,0,0,0,0,964.75,0,0,0,0,6274.5,0,0,0,0,2627.3,0,0,0,0,15252,0,0,0,0,9119,0,0,0,0,9557.3,0,0,0,0,8527.3,0,0,0,0,4030.3,0,0,0,0,5255.5,0,0,0,0,3227.5,0,0,0,0,1552.2,0,0,0,0,2069.6,0,0,0,0,491.12,0,0,0,0,2149.6,0,0,0,0,1293.9,0,0,0,0,3999.9,0,0,0,0,1852.7,0,0,0,0,4880.5,0,0,0,0,6966.7,0,0,0,0,3240.6,0,0,0,0,1
4989.5,0,0,0,0,4799.3,0,0,0,0,3417.6,0,0,0,0,1403.1,0,0,0,0,3728.8,0,0,0,0,14011,0,0,0,0,6248.1,0,0,0,0,2132.8,0,0,0,0,3439.5,0,0,0,0,2735.7,0,0,0,0,732.74,0,0,0,0,6298.3,0,0,0,0,822.19,0,0,0,0,4703,0,0,0,0,1981.5,0,0,0,0,11303,0,0,0,0,6677,0,0,0,0,6979.2,0,0,0,0,6273.5,0,0,0,0,2941,0,0,0,0,3792,0,0,0,0,2332.5,0,0,0,0,1259.9,0,0,0,0,1647.7,0,0,0,0,563.27,0,0,0,0,1574.3,0,0,0,0,1078.7,0,0,0,0,3028.3,0,0,0,0,1382.8,0,0,0,0,3716.9,0,0,0,0,5123.8,0,0,0,0,2449,0,0,0,0,1
4574.4,0,0,0,0,4358.3,0,0,0,0,3200,0,0,0,0,1708.9,0,0,0,0,3428.9,0,0,0,0,12873,0,0,0,0,5940.8,0,0,0,0,2015.5,0,0,0,0,3177.7,0,0,0,0,2713.1,0,0,0,0,961.82,0,0,0,0,6015,0,0,0,0,870.63,0,0,0,0,4644.4,0,0,0,0,1867,0,0,0,0,10426,0,0,0,0,6125.1,0,0,0,0,6411.1,0,0,0,0,5719.3,0,0,0,0,3039.9,0,0,0,0,3689.7,0,0,0,0,2508.1,0,0,0,0,1399,0,0,0,0,1757.3,0,0,0,0,564.29,0,0,0,0,2139.4,0,0,0,0,1028.6,0,0,0,0,2883.8,0,0,0,0,1301.9,0,0,0,0,3385.6,0,0,0,0,4726.5,0,0,0,0,2236.4,0,0,0,0,1
5311.3,0,0,0,0,5150,0,0,0,0,3552.4,0,0,0,0,1626,0,0,0,0,4051.7,0,0,0,0,14743,0,0,0,0,6484.1,0,0,0,0,2297.5,0,0,0,0,3572.4,0,0,0,0,2794.4,0,0,0,0,725.5,0,0,0,0,6517.1,0,0,0,0,895.01,0,0,0,0,4822.9,0,0,0,0,2134.1,0,0,0,0,11925,0,0,0,0,7118.1,0,0,0,0,7469.7,0,0,0,0,6692.5,0,0,0,0,3175.6,0,0,0,0,4085.5,0,0,0,0,2558.4,0,0,0,0,1192.3,0,0,0,0,1588,0,0,0,0,557.29,0,0,0,0,1625.3,0,0,0,0,1076.9,0,0,0,0,3113.5,0,0,0,0,1471.7,0,0,0,0,3877.8,0,0,0,0,5445.8,0,0,0,0,2602.1,0,0,0,0,1
5445.2,0,0,0,0,5329.6,0,0,0,0,3650.8,0,0,0,0,2280.7,0,0,0,0,3978.7,0,0,0,0,14929,0,0,0,0,6839.9,0,0,0,0,2267.4,0,0,0,0,3661.2,0,0,0,0,3203.1,0,0,0,0,1420.6,0,0,0,0,6804.7,0,0,0,0,984.77,0,0,0,0,5199.8,0,0,0,0,2412.7,0,0,0,0,12040,0,0,0,0,7324.1,0,0,0,0,7748.6,0,0,0,0,6848,0,0,0,0,4516.7,0,0,0,0,4997.6,0,0,0,0,3768.8,0,0,0,0,1689.2,0,0,0,0,2161.3,0,0,0,0,573.17,0,0,0,0,3257.2,0,0,0,0,1119.8,0,0,0,0,3308.8,0,0,0,0,1475.4,0,0,0,0,4024.6,0,0,0,0,5508,0,0,0,0,2833.7,0,0,0,0,1
4745.2,0,0,0,0,4573.5,0,0,0,0,3264.2,0,0,0,0,1708.1,0,0,0,0,3541.8,0,0,0,0,13417,0,0,0,0,6079.6,0,0,0,0,2072.7,0,0,0,0,3277.4,0,0,0,0,2752.3,0,0,0,0,926.54,0,0,0,0,6129.3,0,0,0,0,823.98,0,0,0,0,4590.7,0,0,0,0,1995.4,0,0,0,0,10772,0,0,0,0,6383.9,0,0,0,0,6684.7,0,0,0,0,6034.5,0,0,0,0,3164,0,0,0,0,3801.3,0,0,0,0,2593.1,0,0,0,0,1313.1,0,0,0,0,1718.5,0,0,0,0,477.43,0,0,0,0,2057.7,0,0,0,0,1026.6,0,0,0,0,2947.2,0,0,0,0,1263.9,0,0,0,0,3576.4,0,0,0,0,4842.7,0,0,0,0,2436.7,0,0,0,0,-1
5652.2,0,0,0,0,5450,0,0,0,0,3739.5,0,0,0,0,1528.2,0,0,0,0,4172.8,0,0,0,0,15894,0,0,0,0,6953,0,0,0,0,2443.6,0,0,0,0,3885.8,0,0,0,0,3006.5,0,0,0,0,843.91,0,0,0,0,7034.6,0,0,0,0,841.56,0,0,0,0,5181.8,0,0,0,0,2331.4,0,0,0,0,12758,0,0,0,0,7664,0,0,0,0,8023.6,0,0,0,0,7204.8,0,0,0,0,3443.4,0,0,0,0,4495.8,0,0,0,0,2753.3,0,0,0,0,1315.3,0,0,0,0,1736.8,0,0,0,0,469.42,0,0,0,0,1979.1,0,0,0,0,1169.9,0,0,0,0,3360.4,0,0,0,0,1528.9,0,0,0,0,4224.8,0,0,0,0,5778.5,0,0,0,0,2853,0,0,0,0,1
4480.8,0,0,0,0,4167.5,0,0,0,0,4041.3,0,0,0,0,3652.4,0,0,0,0,3865.6,0,0,0,0,14057,0,0,0,0,8126,0,0,0,0,2169.1,0,0,0,0,3384.7,0,0,0,0,4377.9,0,0,0,0,2068.5,0,0,0,0,7896.1,0,0,0,0,1008.1,0,0,0,0,6648.9,0,0,0,0,1950.7,0,0,0,0,11166,0,0,0,0,5909.7,0,0,0,0,6082.6,0,0,0,0,5610.7,0,0,0,0,4896.7,0,0,0,0,4654.9,0,0,0,0,4309.4,0,0,0,0,2672.5,0,0,0,0,3481.5,0,0,0,0,566.82,0,0,0,0,4590.4,0,0,0,0,942.26,0,0,0,0,3898.5,0,0,0,0,1245.9,0,0,0,0,3240.7,0,0,0,0,4752.2,0,0,0,0,2198.2,0,0,0,0,-1
5260.5,0,0,0,0,5045.4,0,0,0,0,3698.2,0,0,0,0,1940.1,0,0,0,0,4063.9,0,0,0,0,15110,0,0,0,0,6969.7,0,0,0,0,2250.5,0,0,0,0,3572.6,0,0,0,0,3184,0,0,0,0,1058.2,0,0,0,0,6852.9,0,0,0,0,896.34,0,0,0,0,5194.5,0,0,0,0,2139.6,0,0,0,0,12032,0,0,0,0,7015.3,0,0,0,0,7322.4,0,0,0,0,6763.7,0,0,0,0,3429.4,0,0,0,0,4112,0,0,0,0,2782.1,0,0,0,0,1495.2,0,0,0,0,1965.3,0,0,0,0,592.54,0,0,0,0,2266.3,0,0,0,0,1097.4,0,0,0,0,3349.8,0,0,0,0,1452.3,0,0,0,0,3921.1,0,0,0,0,5409.1,0,0,0,0,2615.4,0,0,0,0,-1
5108.3,0,0,0,0,4917.5,0,0,0,0,3374.7,0,0,0,0,1398.4,0,0,0,0,3801.9,0,0,0,0,14417,0,0,0,0,6287.1,0,0,0,0,2164,0,0,0,0,3507.5,0,0,0,0,2712.1,0,0,0,0,768.12,0,0,0,0,6377.1,0,0,0,0,866.13,0,0,0,0,4753.9,0,0,0,0,2072.9,0,0,0,0,11501,0,0,0,0,6891.3,0,0,0,0,7223.3,0,0,0,0,6526.7,0,0,0,0,3108.7,0,0,0,0,3980.8,0,0,0,0,2474.7,0,0,0,0,1220.8,0,0,0,0,1562.3,0,0,0,0,578.27,0,0,0,0,1681,0,0,0,0,1131.8,0,0,0,0,3061.4,0,0,0,0,1382.8,0,0,0,0,3857.6,0,0,0,0,5235.5,0,0,0,0,2553,0,0,0,0,-1
6135.8,0,0,0,0,5880.8,0,0,0,0,4107.4,0,0,0,0,1662.1,0,0,0,0,4530.1,0,0,0,0,17341,0,0,0,0,7686.1,0,0,0,0,2554.3,0,0,0,0,4175.2,0,0,0,0,3322.3,0,0,0,0,829.18,0,0,0,0,7678.7,0,0,0,0,932.77,0,0,0,0,5722,0,0,0,0,2482.7,0,0,0,0,13925,0,0,0,0,8196.9,0,0,0,0,8617.9,0,0,0,0,7814.3,0,0,0,0,3698.3,0,0,0,0,4704.4,0,0,0,0,2938.5,0,0,0,0,1430.9,0,0,0,0,1919.7,0,0,0,0,493.49,0,0,0,0,2023,0,0,0,0,1302.2,0,0,0,0,3679.5,0,0,0,0,1624.7,0,0,0,0,4618.3,0,0,0,0,6263.7,0,0,0,0,3073.9,0,0,0,0,-1
3019.7,0,0,0,0,2811.8,0,0,0,0,2310.3,0,0,0,0,1515.9,0,0,0,0,2310,0,0,0,0,8894.9,0,0,0,0,4405.8,0,0,0,0,1533.9,0,0,0,0,2245.5,0,0,0,0,2147.4,0,0,0,0,877.05,0,0,0,0,4520.6,0,0,0,0,703.89,0,0,0,0,3578.7,0,0,0,0,1183.3,0,0,0,0,7172.4,0,0,0,0,4037.5,0,0,0,0,4171.4,0,0,0,0,3722.9,0,0,0,0,2114.7,0,0,0,0,2490.8,0,0,0,0,1801.2,0,0,0,0,1225.6,0,0,0,0,1509.2,0,0,0,0,479.49,0,0,0,0,1833.8,0,0,0,0,762.2,0,0,0,0,2166.1,0,0,0,0,877.97,0,0,0,0,2252.8,0,0,0,0,3172.7,0,0,0,0,1425,0,0,0,0,-1
7576.6,0,0,0,0,7254,0,0,0,0,4925,0,0,0,0,2013.9,0,0,0,0,5553.1,0,0,0,0,20923,0,0,0,0,9167.6,0,0,0,0,2959,0,0,0,0,4990.3,0,0,0,0,3944.9,0,0,0,0,1022.3,0,0,0,0,9061.9,0,0,0,0,989.32,0,0,0,0,6791.7,0,0,0,0,2936.6,0,0,0,0,16847,0,0,0,0,10099,0,0,0,0,10576,0,0,0,0,9471.2,0,0,0,0,4676.5,0,0,0,0,5999,0,0,0,0,3766.2,0,0,0,0,1599.4,0,0,0,0,2169,0,0,0,0,558.06,0,0,0,0,2603.2,0,0,0,0,1436,0,0,0,0,4348.1,0,0,0,0,2041.2,0,0,0,0,5464,0,0,0,0,7683,0,0,0,0,3620.2,0,0,0,0,-1
3635.8,0,0,0,0,3496.1,0,0,0,0,2537.1,0,0,0,0,1264.1,0,0,0,0,2745.8,0,0,0,0,10300,0,0,0,0,4680,0,0,0,0,1696.5,0,0,0,0,2579.6,0,0,0,0,2121.3,0,0,0,0,723.54,0,0,0,0,4772.5,0,0,0,0,767.2,0,0,0,0,3622.1,0,0,0,0,1483.6,0,0,0,0,8286,0,0,0,0,4873.8,0,0,0,0,5114.2,0,0,0,0,4616.5,0,0,0,0,2177,0,0,0,0,2857.1,0,0,0,0,1765.5,0,0,0,0,1034.4,0,0,0,0,1328.1,0,0,0,0,488.75,0,0,0,0,1444,0,0,0,0,825.87,0,0,0,0,2293.2,0,0,0,0,1023.2,0,0,0,0,2711,0,0,0,0,3754.6,0,0,0,0,1815.1,0,0,0,0,-1
4429.4,0,0,0,0,4302.6,0,0,0,0,2992.5,0,0,0,0,1372.4,0,0,0,0,3294.1,0,0,0,0,12440,0,0,0,0,5536.4,0,0,0,0,1980,0,0,0,0,3060,0,0,0,0,2435.3,0,0,0,0,748.58,0,0,0,0,5596.7,0,0,0,0,777.73,0,0,0,0,4266.3,0,0,0,0,1913.8,0,0,0,0,10012,0,0,0,0,5972,0,0,0,0,6309.6,0,0,0,0,5627.6,0,0,0,0,2852,0,0,0,0,3543.1,0,0,0,0,2318.2,0,0,0,0,1185.8,0,0,0,0,1535.3,0,0,0,0,523.15,0,0,0,0,1735.2,0,0,0,0,1025.3,0,0,0,0,2712.6,0,0,0,0,1202.8,0,0,0,0,3393.9,0,0,0,0,4550.2,0,0,0,0,2320.1,0,0,0,0,1
4932.1,0,0,0,0,4756.1,0,0,0,0,3261.1,0,0,0,0,1388,0,0,0,0,3619.5,0,0,0,0,13731,0,0,0,0,5986.7,0,0,0,0,2079.1,0,0,0,0,3338.1,0,0,0,0,2610.1,0,0,0,0,775.67,0,0,0,0,6042.6,0,0,0,0,883.23,0,0,0,0,4596.4,0,0,0,0,2012.6,0,0,0,0,11035,0,0,0,0,6623.8,0,0,0,0,6945.7,0,0,0,0,6230.8,0,0,0,0,3006.2,0,0,0,0,3871.9,0,0,0,0,2392.7,0,0,0,0,1221.4,0,0,0,0,1557.2,0,0,0,0,552.51,0,0,0,0,1724.8,0,0,0,0,1070.3,0,0,0,0,2916.6,0,0,0,0,1357.4,0,0,0,0,3699.8,0,0,0,0,5050.2,0,0,0,0,2456.4,0,0,0,0,1
3050.8,0,0,0,0,2820.1,0,0,0,0,2557.6,0,0,0,0,2062,0,0,0,0,2445.2,0,0,0,0,9433.6,0,0,0,0,5032.4,0,0,0,0,1566,0,0,0,0,2362.6,0,0,0,0,2596.8,0,0,0,0,1193.6,0,0,0,0,5003.4,0,0,0,0,723.28,0,0,0,0,4079.2,0,0,0,0,1345.5,0,0,0,0,7558.5,0,0,0,0,4073.7,0,0,0,0,4205.1,0,0,0,0,3931.2,0,0,0,0,2683.5,0,0,0,0,2813.7,0,0,0,0,2315.9,0,0,0,0,1550,0,0,0,0,1932.1,0,0,0,0,478.93,0,0,0,0,2492.1,0,0,0,0,784.84,0,0,0,0,2467,0,0,0,0,846.09,0,0,0,0,2365.2,0,0,0,0,3203.6,0,0,0,0,1586.7,0,0,0,0,-1
4294.5,0,0,0,0,4054.4,0,0,0,0,3129.3,0,0,0,0,1820.9,0,0,0,0,3280.8,0,0,0,0,12270,0,0,0,0,5875.8,0,0,0,0,1894.9,0,0,0,0,2975.4,0,0,0,0,2747.9,0,0,0,0,1007.6,0,0,0,0,5811.4,0,0,0,0,756.86,0,0,0,0,4541.5,0,0,0,0,1685.7,0,0,0,0,9884.1,0,0,0,0,5694.5,0,0,0,0,5938.7,0,0,0,0,5352.3,0,0,0,0,2866.9,0,0,0,0,3424.2,0,0,0,0,2347.2,0,0,0,0,1421.1,0,0,0,0,1829.8,0,0,0,0,481.68,0,0,0,0,2171.7,0,0,0,0,899.23,0,0,0,0,2797.8,0,0,0,0,1208,0,0,0,0,3151.2,0,0,0,0,4430.9,0,0,0,0,2058.1,0,0,0,0,-1
4593.1,0,0,0,0,4399.2,0,0,0,0,3352.6,0,0,0,0,2015.5,0,0,0,0,3512.5,0,0,0,0,13580,0,0,0,0,6424,0,0,0,0,2180.2,0,0,0,0,3364.5,0,0,0,0,3013.7,0,0,0,0,1159.1,0,0,0,0,6441,0,0,0,0,804.27,0,0,0,0,4963.9,0,0,0,0,1977,0,0,0,0,10856,0,0,0,0,6239.5,0,0,0,0,6562.9,0,0,0,0,5950.9,0,0,0,0,3273.5,0,0,0,0,3828.1,0,0,0,0,2692.7,0,0,0,0,1606.4,0,0,0,0,2005.7,0,0,0,0,577.19,0,0,0,0,2483,0,0,0,0,1053.1,0,0,0,0,3151.6,0,0,0,0,1249.2,0,0,0,0,3567.8,0,0,0,0,4801.1,0,0,0,0,2402.3,0,0,0,0,-1
4892.2,0,0,0,0,4736.2,0,0,0,0,3149.7,0,0,0,0,1254.4,0,0,0,0,3515.4,0,0,0,0,13514,0,0,0,0,5747.4,0,0,0,0,2159.1,0,0,0,0,3335.6,0,0,0,0,2443.8,0,0,0,0,830.56,0,0,0,0,5892.4,0,0,0,0,815.28,0,0,0,0,4315.4,0,0,0,0,2014.2,0,0,0,0,10881,0,0,0,0,6603.1,0,0,0,0,6940.9,0,0,0,0,6173.5,0,0,0,0,3077.4,0,0,0,0,3974.4,0,0,0,0,2450.8,0,0,0,0,1120.9,0,0,0,0,1402.5,0,0,0,0,613.88,0,0,0,0,1755.6,0,0,0,0,1100.7,0,0,0,0,2850.7,0,0,0,0,1319.9,0,0,0,0,3696.9,0,0,0,0,4945.6,0,0,0,0,2486,0,0,0,0,-1
3085.1,0,0,0,0,2939.3,0,0,0,0,2166.8,0,0,0,0,1210.4,0,0,0,0,2251.2,0,0,0,0,8709.1,0,0,0,0,3977.4,0,0,0,0,1491.7,0,0,0,0,2191.3,0,0,0,0,1838.7,0,0,0,0,732.82,0,0,0,0,4084.4,0,0,0,0,703.97,0,0,0,0,3135.4,0,0,0,0,1304.7,0,0,0,0,7020.6,0,0,0,0,4176.3,0,0,0,0,4385.1,0,0,0,0,3863,0,0,0,0,2057.4,0,0,0,0,2565.7,0,0,0,0,1686.4,0,0,0,0,1036.8,0,0,0,0,1246.3,0,0,0,0,509.58,0,0,0,0,1526.4,0,0,0,0,760.57,0,0,0,0,1969.9,0,0,0,0,895.41,0,0,0,0,2358.8,0,0,0,0,3186.7,0,0,0,0,1564.7,0,0,0,0,-1
5085.8,0,0,0,0,4839.2,0,0,0,0,3565.1,0,0,0,0,1722.5,0,0,0,0,3846.8,0,0,0,0,14380,0,0,0,0,6599.5,0,0,0,0,2233.2,0,0,0,0,3526.2,0,0,0,0,2942,0,0,0,0,882.25,0,0,0,0,6569.2,0,0,0,0,785.51,0,0,0,0,4986.9,0,0,0,0,1988.7,0,0,0,0,11553,0,0,0,0,6773.7,0,0,0,0,7039.7,0,0,0,0,6358,0,0,0,0,2954,0,0,0,0,3775.3,0,0,0,0,2396.4,0,0,0,0,1329.1,0,0,0,0,1766.8,0,0,0,0,473.18,0,0,0,0,1873.1,0,0,0,0,1050.4,0,0,0,0,3154.2,0,0,0,0,1412.5,0,0,0,0,3738.4,0,0,0,0,5225.2,0,0,0,0,2473.2,0,0,0,0,-1
4868.1,0,0,0,0,4699.8,0,0,0,0,3229.4,0,0,0,0,1429.6,0,0,0,0,3618.3,0,0,0,0,13623,0,0,0,0,5992.8,0,0,0,0,2040.9,0,0,0,0,3312.5,0,0,0,0,2614.2,0,0,0,0,805.71,0,0,0,0,6052.9,0,0,0,0,819.54,0,0,0,0,4521.5,0,0,0,0,2022.9,0,0,0,0,10964,0,0,0,0,6536,0,0,0,0,6838.6,0,0,0,0,6169.6,0,0,0,0,3106.6,0,0,0,0,3864.8,0,0,0,0,2506.1,0,0,0,0,1227.1,0,0,0,0,1570.4,0,0,0,0,551.49,0,0,0,0,1832.3,0,0,0,0,1049.7,0,0,0,0,2902.3,0,0,0,0,1322.1,0,0,0,0,3636.3,0,0,0,0,4958.7,0,0,0,0,2428.4,0,0,0,0,1
2635.6,0,0,0,0,2457.8,0,0,0,0,2076,0,0,0,0,1545.2,0,0,0,0,1973.9,0,0,0,0,7661.7,0,0,0,0,3881.4,0,0,0,0,1398.3,0,0,0,0,2032.6,0,0,0,0,1945.4,0,0,0,0,957.03,0,0,0,0,4036,0,0,0,0,748.22,0,0,0,0,3259.8,0,0,0,0,1213.2,0,0,0,0,6202.4,0,0,0,0,3532.4,0,0,0,0,3706.8,0,0,0,0,3236.3,0,0,0,0,2074.8,0,0,0,0,2404.8,0,0,0,0,1757.9,0,0,0,0,1229.8,0,0,0,0,1462.6,0,0,0,0,498.83,0,0,0,0,1984.1,0,0,0,0,714.3,0,0,0,0,1895.7,0,0,0,0,777.51,0,0,0,0,1998.4,0,0,0,0,2759.8,0,0,0,0,1402.3,0,0,0,0,-1
4202.5,0,0,0,0,3940.7,0,0,0,0,3024.3,0,0,0,0,1976.8,0,0,0,0,3137.4,0,0,0,0,11845,0,0,0,0,5679.4,0,0,0,0,1869.4,0,0,0,0,2930.7,0,0,0,0,2729,0,0,0,0,1109.9,0,0,0,0,5750.2,0,0,0,0,827.33,0,0,0,0,4557,0,0,0,0,1662.6,0,0,0,0,9526.4,0,0,0,0,5554.9,0,0,0,0,5775.6,0,0,0,0,5156.2,0,0,0,0,2957.8,0,0,0,0,3451.3,0,0,0,0,2487.7,0,0,0,0,1453.9,0,0,0,0,1823.2,0,0,0,0,548.94,0,0,0,0,2388.7,0,0,0,0,911.8,0,0,0,0,2732.1,0,0,0,0,1184,0,0,0,0,3011.3,0,0,0,0,4293.7,0,0,0,0,2000.7,0,0,0,0,-1
3249,0,0,0,0,3078.1,0,0,0,0,2259.2,0,0,0,0,1208.8,0,0,0,0,2375.3,0,0,0,0,8948.1,0,0,0,0,4131.7,0,0,0,0,1583.4,0,0,0,0,2291.5,0,0,0,0,1902.2,0,0,0,0,748.36,0,0,0,0,4222.8,0,0,0,0,708.79,0,0,0,0,3231.8,0,0,0,0,1330.9,0,0,0,0,7249,0,0,0,0,4329.5,0,0,0,0,4499.1,0,0,0,0,3977.9,0,0,0,0,2048.2,0,0,0,0,2601.5,0,0,0,0,1642.1,0,0,0,0,1024.4,0,0,0,0,1262.1,0,0,0,0,490.44,0,0,0,0,1477,0,0,0,0,778.19,0,0,0,0,2017.9,0,0,0,0,925.94,0,0,0,0,2422.4,0,0,0,0,3279.8,0,0,0,0,1613.7,0,0,0,0,-1
4078.2,0,0,0,0,3928.2,0,0,0,0,2798.7,0,0,0,0,1309.4,0,0,0,0,3048.7,0,0,0,0,11426,0,0,0,0,5136.1,0,0,0,0,1834.9,0,0,0,0,2804.2,0,0,0,0,2281.3,0,0,0,0,770.07,0,0,0,0,5174.1,0,0,0,0,834.78,0,0,0,0,3949.6,0,0,0,0,1678.6,0,0,0,0,9212.6,0,0,0,0,5467,0,0,0,0,5741.7,0,0,0,0,5160.9,0,0,0,0,2553,0,0,0,0,3187.4,0,0,0,0,2047.8,0,0,0,0,1160.5,0,0,0,0,1410.8,0,0,0,0,545.67,0,0,0,0,1581.8,0,0,0,0,940.24,0,0,0,0,2496.6,0,0,0,0,1155.2,0,0,0,0,3054.2,0,0,0,0,4229.5,0,0,0,0,2018.3,0,0,0,0,1
