@relation valence 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
13760,0,0,0,0,10604,0,0,0,0,7520,0,0,0,0,3480.1,0,0,0,0,11587,0,0,0,0,2150,0,0,0,0,8194.2,0,0,0,0,9837.6,0,0,0,0,5576.5,0,0,0,0,8620.8,0,0,0,0,3983.6,0,0,0,0,9898.4,0,0,0,0,4766.8,0,0,0,0,3825.9,0,0,0,0,11237,0,0,0,0,4727.8,0,0,0,0,13325,0,0,0,0,23607,0,0,0,0,14756,0,0,0,0,17386,0,0,0,0,4683.2,0,0,0,0,23738,0,0,0,0,9939.6,0,0,0,0,9402.2,0,0,0,0,11564,0,0,0,0,10541,0,0,0,0,10075,0,0,0,0,5499.3,0,0,0,0,11235,0,0,0,0,4853.3,0,0,0,0,17391,0,0,0,0,3441.9,0,0,0,0,1
16802,0,0,0,0,13173,0,0,0,0,9244.2,0,0,0,0,4566.1,0,0,0,0,13110,0,0,0,0,2388.4,0,0,0,0,9057.8,0,0,0,0,11889,0,0,0,0,6542.4,0,0,0,0,9626.6,0,0,0,0,4793,0,0,0,0,11717,0,0,0,0,5423.4,0,0,0,0,4419.2,0,0,0,0,13234,0,0,0,0,5456.2,0,0,0,0,15868,0,0,0,0,27755,0,0,0,0,16733,0,0,0,0,20069,0,0,0,0,5374.1,0,0,0,0,27875,0,0,0,0,11140,0,0,0,0,10590,0,0,0,0,14468,0,0,0,0,12395,0,0,0,0,13451,0,0,0,0,6133.9,0,0,0,0,14102,0,0,0,0,5379.2,0,0,0,0,19120,0,0,0,0,3754,0,0,0,0,1
14714,0,0,0,0,11393,0,0,0,0,8077.2,0,0,0,0,3730.9,0,0,0,0,12173,0,0,0,0,2271.6,0,0,0,0,8485,0,0,0,0,10410,0,0,0,0,5951.2,0,0,0,0,9041.2,0,0,0,0,4206.1,0,0,0,0,10493,0,0,0,0,5104.4,0,0,0,0,4173.2,0,0,0,0,11912,0,0,0,0,5066.4,0,0,0,0,14174,0,0,0,0,25062,0,0,0,0,15570,0,0,0,0,18353,0,0,0,0,5006.2,0,0,0,0,25184,0,0,0,0,10500,0,0,0,0,9999.9,0,0,0,0,12453,0,0,0,0,11291,0,0,0,0,10797,0,0,0,0,5604.2,0,0,0,0,12089,0,0,0,0,4979.1,0,0,0,0,17852,0,0,0,0,3648.9,0,0,0,0,1
13993,0,0,0,0,10994,0,0,0,0,7738.5,0,0,0,0,3855.5,0,0,0,0,11604,0,0,0,0,2458.7,0,0,0,0,8438.9,0,0,0,0,10105,0,0,0,0,5690.8,0,0,0,0,8646.6,0,0,0,0,4031,0,0,0,0,9938.9,0,0,0,0,4864.5,0,0,0,0,3919.2,0,0,0,0,11249,0,0,0,0,4714,0,0,0,0,13486,0,0,0,0,23759,0,0,0,0,14799,0,0,0,0,17397,0,0,0,0,4719.1,0,0,0,0,23939,0,0,0,0,10024,0,0,0,0,9488.3,0,0,0,0,12211,0,0,0,0,10661,0,0,0,0,11595,0,0,0,0,5818.4,0,0,0,0,11864,0,0,0,0,4921.1,0,0,0,0,18373,0,0,0,0,3423.3,0,0,0,0,1
25094,0,0,0,0,19208,0,0,0,0,13518,0,0,0,0,5974,0,0,0,0,20010,0,0,0,0,2826.2,0,0,0,0,13242,0,0,0,0,17510,0,0,0,0,9823.7,0,0,0,0,14785,0,0,0,0,7084.2,0,0,0,0,17677,0,0,0,0,8170.3,0,0,0,0,6544.5,0,0,0,0,19946,0,0,0,0,8412.3,0,0,0,0,24019,0,0,0,0,42199,0,0,0,0,25718,0,0,0,0,30754,0,0,0,0,8244.9,0,0,0,0,42293,0,0,0,0,17159,0,0,0,0,16365,0,0,0,0,20772,0,0,0,0,18997,0,0,0,0,17161,0,0,0,0,8448.9,0,0,0,0,20209,0,0,0,0,7862,0,0,0,0,27073,0,0,0,0,5588,0,0,0,0,1
29113,0,0,0,0,22112,0,0,0,0,15647,0,0,0,0,6626.7,0,0,0,0,24261,0,0,0,0,3693.6,0,0,0,0,16715,0,0,0,0,20318,0,0,0,0,11508,0,0,0,0,17980,0,0,0,0,8270.6,0,0,0,0,20901,0,0,0,0,9740.6,0,0,0,0,7728.5,0,0,0,0,23520,0,0,0,0,9714.8,0,0,0,0,28174,0,0,0,0,49896,0,0,0,0,30989,0,0,0,0,36696,0,0,0,0,9796.2,0,0,0,0,49964,0,0,0,0,20814,0,0,0,0,19695,0,0,0,0,23842,0,0,0,0,22232,0,0,0,0,19259,0,0,0,0,10864,0,0,0,0,23121,0,0,0,0,9835.4,0,0,0,0,34925,0,0,0,0,6637.4,0,0,0,0,1
22352,0,0,0,0,17059,0,0,0,0,11984,0,0,0,0,5331.2,0,0,0,0,17720,0,0,0,0,2685.7,0,0,0,0,11912,0,0,0,0,15407,0,0,0,0,8648.7,0,0,0,0,13089,0,0,0,0,6320.9,0,0,0,0,15646,0,0,0,0,7203.7,0,0,0,0,5736.5,0,0,0,0,17694,0,0,0,0,7403.6,0,0,0,0,21523,0,0,0,0,37291,0,0,0,0,22653,0,0,0,0,27126,0,0,0,0,7284.9,0,0,0,0,37327,0,0,0,0,15129,0,0,0,0,14383,0,0,0,0,18337,0,0,0,0,16513,0,0,0,0,15380,0,0,0,0,7728.7,0,0,0,0,17876,0,0,0,0,7175.3,0,0,0,0,24422,0,0,0,0,4861.4,0,0,0,0,-1
25075,0,0,0,0,19156,0,0,0,0,13542,0,0,0,0,5868.6,0,0,0,0,20392,0,0,0,0,3098.7,0,0,0,0,13781,0,0,0,0,17571,0,0,0,0,9869.6,0,0,0,0,15025,0,0,0,0,7088,0,0,0,0,17890,0,0,0,0,8285.1,0,0,0,0,6569.7,0,0,0,0,20137,0,0,0,0,8262.4,0,0,0,0,24111,0,0,0,0,42551,0,0,0,0,26163,0,0,0,0,31099,0,0,0,0,8234,0,0,0,0,42710,0,0,0,0,17474,0,0,0,0,16580,0,0,0,0,20732,0,0,0,0,18951,0,0,0,0,17143,0,0,0,0,8966,0,0,0,0,20080,0,0,0,0,8099.3,0,0,0,0,28466,0,0,0,0,5665.7,0,0,0,0,-1
29653,0,0,0,0,22663,0,0,0,0,15983,0,0,0,0,6948.8,0,0,0,0,23760,0,0,0,0,3283.1,0,0,0,0,15866,0,0,0,0,20619,0,0,0,0,11519,0,0,0,0,17583,0,0,0,0,8428.4,0,0,0,0,21092,0,0,0,0,9608.9,0,0,0,0,7645.3,0,0,0,0,23678,0,0,0,0,9780.8,0,0,0,0,28406,0,0,0,0,50054,0,0,0,0,30550,0,0,0,0,36522,0,0,0,0,9652.1,0,0,0,0,50160,0,0,0,0,20402,0,0,0,0,19345,0,0,0,0,24367,0,0,0,0,22320,0,0,0,0,19829,0,0,0,0,10134,0,0,0,0,23673,0,0,0,0,9385.8,0,0,0,0,32515,0,0,0,0,6534.2,0,0,0,0,-1
17897,0,0,0,0,13857,0,0,0,0,9816.3,0,0,0,0,4497.5,0,0,0,0,14412,0,0,0,0,2411.5,0,0,0,0,9833.6,0,0,0,0,12651,0,0,0,0,7142.1,0,0,0,0,10674,0,0,0,0,5103.9,0,0,0,0,12705,0,0,0,0,6015.9,0,0,0,0,4831.7,0,0,0,0,14392,0,0,0,0,6061.9,0,0,0,0,17162,0,0,0,0,30210,0,0,0,0,18448,0,0,0,0,22019,0,0,0,0,5817.8,0,0,0,0,30345,0,0,0,0,12360,0,0,0,0,11799,0,0,0,0,15110,0,0,0,0,13420,0,0,0,0,13211,0,0,0,0,6609,0,0,0,0,14702,0,0,0,0,5929.4,0,0,0,0,20574,0,0,0,0,4143.3,0,0,0,0,-1
16416,0,0,0,0,13008,0,0,0,0,9128.5,0,0,0,0,4584.8,0,0,0,0,12533,0,0,0,0,2335.8,0,0,0,0,8469.2,0,0,0,0,11723,0,0,0,0,6527.6,0,0,0,0,9261.9,0,0,0,0,4709.6,0,0,0,0,11379,0,0,0,0,5389.3,0,0,0,0,4444.9,0,0,0,0,12931,0,0,0,0,5515.9,0,0,0,0,15542,0,0,0,0,27101,0,0,0,0,16233,0,0,0,0,19506,0,0,0,0,5210.6,0,0,0,0,27279,0,0,0,0,10821,0,0,0,0,10301,0,0,0,0,14423,0,0,0,0,12094,0,0,0,0,13637,0,0,0,0,5681.5,0,0,0,0,13990,0,0,0,0,5211.3,0,0,0,0,17959,0,0,0,0,3763.2,0,0,0,0,-1
26329,0,0,0,0,20326,0,0,0,0,14345,0,0,0,0,6376.1,0,0,0,0,21361,0,0,0,0,3309.5,0,0,0,0,14473,0,0,0,0,18489,0,0,0,0,10306,0,0,0,0,15723,0,0,0,0,7516.4,0,0,0,0,18831,0,0,0,0,8665.5,0,0,0,0,6913.6,0,0,0,0,21178,0,0,0,0,8621.1,0,0,0,0,25277,0,0,0,0,44644,0,0,0,0,27320,0,0,0,0,32622,0,0,0,0,8606.3,0,0,0,0,44756,0,0,0,0,18198,0,0,0,0,17250,0,0,0,0,22017,0,0,0,0,19962,0,0,0,0,18932,0,0,0,0,9439,0,0,0,0,21475,0,0,0,0,8507.4,0,0,0,0,30163,0,0,0,0,5920.7,0,0,0,0,1
21027,0,0,0,0,16355,0,0,0,0,11549,0,0,0,0,5260.8,0,0,0,0,16517,0,0,0,0,2412,0,0,0,0,10876,0,0,0,0,14978,0,0,0,0,8333,0,0,0,0,12151,0,0,0,0,5967.3,0,0,0,0,14820,0,0,0,0,6848.6,0,0,0,0,5480.5,0,0,0,0,16979,0,0,0,0,7044.9,0,0,0,0,20212,0,0,0,0,35404,0,0,0,0,21293,0,0,0,0,25661,0,0,0,0,6789.9,0,0,0,0,35533,0,0,0,0,14100,0,0,0,0,13415,0,0,0,0,17865,0,0,0,0,15833,0,0,0,0,15430,0,0,0,0,7109.3,0,0,0,0,17395,0,0,0,0,6511,0,0,0,0,22403,0,0,0,0,4625.3,0,0,0,0,-1
20541,0,0,0,0,15741,0,0,0,0,11142,0,0,0,0,4841,0,0,0,0,16798,0,0,0,0,2420.1,0,0,0,0,11288,0,0,0,0,14413,0,0,0,0,8086.6,0,0,0,0,12450,0,0,0,0,5976.6,0,0,0,0,14820,0,0,0,0,6768.1,0,0,0,0,5368,0,0,0,0,16682,0,0,0,0,6861.5,0,0,0,0,19838,0,0,0,0,35145,0,0,0,0,21544,0,0,0,0,25774,0,0,0,0,6917.8,0,0,0,0,35121,0,0,0,0,14367,0,0,0,0,13623,0,0,0,0,16897,0,0,0,0,15764,0,0,0,0,13686,0,0,0,0,7373.9,0,0,0,0,16479,0,0,0,0,6700.5,0,0,0,0,23159,0,0,0,0,4562.5,0,0,0,0,-1
17665,0,0,0,0,13580,0,0,0,0,9621.4,0,0,0,0,4309.3,0,0,0,0,14658,0,0,0,0,2350.7,0,0,0,0,10036,0,0,0,0,12610,0,0,0,0,7104.2,0,0,0,0,10938,0,0,0,0,5115.1,0,0,0,0,12720,0,0,0,0,6004.2,0,0,0,0,4810.9,0,0,0,0,14429,0,0,0,0,6136.4,0,0,0,0,17211,0,0,0,0,30400,0,0,0,0,18808,0,0,0,0,22285,0,0,0,0,6037.9,0,0,0,0,30477,0,0,0,0,12589,0,0,0,0,11970,0,0,0,0,14773,0,0,0,0,13666,0,0,0,0,12231,0,0,0,0,6578.5,0,0,0,0,14358,0,0,0,0,5902.7,0,0,0,0,20853,0,0,0,0,4153.3,0,0,0,0,-1
17624,0,0,0,0,13540,0,0,0,0,9514.7,0,0,0,0,4303.1,0,0,0,0,14480,0,0,0,0,2439.5,0,0,0,0,9950.8,0,0,0,0,12453,0,0,0,0,7086.8,0,0,0,0,10690,0,0,0,0,4974.4,0,0,0,0,12539,0,0,0,0,5978.5,0,0,0,0,4800.1,0,0,0,0,14191,0,0,0,0,5881.7,0,0,0,0,16946,0,0,0,0,29921,0,0,0,0,18565,0,0,0,0,21867,0,0,0,0,5831.9,0,0,0,0,30160,0,0,0,0,12442,0,0,0,0,11794,0,0,0,0,14731,0,0,0,0,13423,0,0,0,0,12490,0,0,0,0,6508.8,0,0,0,0,14266,0,0,0,0,5873,0,0,0,0,20771,0,0,0,0,4169.6,0,0,0,0,-1
14367,0,0,0,0,10948,0,0,0,0,7772.3,0,0,0,0,3507.7,0,0,0,0,12533,0,0,0,0,2344.5,0,0,0,0,9042,0,0,0,0,10127,0,0,0,0,5788,0,0,0,0,9424.9,0,0,0,0,4216,0,0,0,0,10510,0,0,0,0,4987.7,0,0,0,0,3975.8,0,0,0,0,11882,0,0,0,0,5093.8,0,0,0,0,14037,0,0,0,0,24979,0,0,0,0,15850,0,0,0,0,18608,0,0,0,0,5081.5,0,0,0,0,25017,0,0,0,0,10698,0,0,0,0,10152,0,0,0,0,11752,0,0,0,0,11271,0,0,0,0,9805.2,0,0,0,0,6117.6,0,0,0,0,11470,0,0,0,0,5280.6,0,0,0,0,19189,0,0,0,0,3494.8,0,0,0,0,-1
18159,0,0,0,0,13991,0,0,0,0,9879.3,0,0,0,0,4435.9,0,0,0,0,14895,0,0,0,0,2451.8,0,0,0,0,10203,0,0,0,0,12817,0,0,0,0,7217.6,0,0,0,0,11082,0,0,0,0,5285,0,0,0,0,13017,0,0,0,0,6099.2,0,0,0,0,4924.5,0,0,0,0,14642,0,0,0,0,6174.7,0,0,0,0,17537,0,0,0,0,30998,0,0,0,0,19086,0,0,0,0,22654,0,0,0,0,6077.1,0,0,0,0,31055,0,0,0,0,12768,0,0,0,0,12156,0,0,0,0,15176,0,0,0,0,13925,0,0,0,0,12841,0,0,0,0,6647.2,0,0,0,0,14710,0,0,0,0,5984.6,0,0,0,0,21252,0,0,0,0,4295.1,0,0,0,0,-1
NaN,0,0,0,0,6368.2,0,0,0,0,18158,0,0,0,0,14039,0,0,0,0,6997.7,0,0,0,0,13603,0,0,0,0,4489,0,0,0,0,6609.7,0,0,0,0,6829.6,0,0,0,0,9919.6,0,0,0,0,12245,0,0,0,0,8773.8,0,0,0,0,8224.1,0,0,0,0,11240,0,0,0,0,9370.7,0,0,0,0,15457,0,0,0,0,11429,0,0,0,0,4623.2,0,0,0,0,11172,0,0,0,0,16061,0,0,0,0,10640,0,0,0,0,10057,0,0,0,0,1067.2,0,0,0,0,18967,0,0,0,0,3556.1,0,0,0,0,10699,0,0,0,0,15206,0,0,0,0,4455.7,0,0,0,0,8933.8,0,0,0,0,9208.2,0,0,0,0,13483,0,0,0,0,1849.8,0,0,0,0,1
2589.5,0,0,0,0,5815.5,0,0,0,0,14562,0,0,0,0,10986,0,0,0,0,6602.9,0,0,0,0,10647,0,0,0,0,3337.2,0,0,0,0,4867.7,0,0,0,0,5513.5,0,0,0,0,7673.5,0,0,0,0,10050,0,0,0,0,6925.9,0,0,0,0,5954.2,0,0,0,0,8731.1,0,0,0,0,7207.1,0,0,0,0,12932,0,0,0,0,9741.9,0,0,0,0,3334.1,0,0,0,0,8936.3,0,0,0,0,14574,0,0,0,0,11477,0,0,0,0,7904.1,0,0,0,0,1091.9,0,0,0,0,15338,0,0,0,0,3794.8,0,0,0,0,8222.1,0,0,0,0,12311,0,0,0,0,3328.2,0,0,0,0,6872.4,0,0,0,0,7067.5,0,0,0,0,10680,0,0,0,0,1808.9,0,0,0,0,-1
3639.6,0,0,0,0,7572.1,0,0,0,0,17275,0,0,0,0,12604,0,0,0,0,8846.3,0,0,0,0,12160,0,0,0,0,3492,0,0,0,0,5015,0,0,0,0,6497.4,0,0,0,0,8576.5,0,0,0,0,12227,0,0,0,0,7802.2,0,0,0,0,5972.2,0,0,0,0,9616.3,0,0,0,0,8056.4,0,0,0,0,15953,0,0,0,0,12173,0,0,0,0,3435.1,0,0,0,0,10505,0,0,0,0,19358,0,0,0,0,16829,0,0,0,0,9135.4,0,0,0,0,1319.1,0,0,0,0,18197,0,0,0,0,5569.4,0,0,0,0,9146.7,0,0,0,0,14783,0,0,0,0,3403.9,0,0,0,0,7630.1,0,0,0,0,7917.9,0,0,0,0,12374,0,0,0,0,2024.2,0,0,0,0,1
3511.1,0,0,0,0,8473.5,0,0,0,0,20824,0,0,0,0,15668,0,0,0,0,9637.8,0,0,0,0,14999,0,0,0,0,4487.2,0,0,0,0,6789.6,0,0,0,0,7907.1,0,0,0,0,10724,0,0,0,0,14464,0,0,0,0,9723,0,0,0,0,7793.8,0,0,0,0,12123,0,0,0,0,10057,0,0,0,0,18765,0,0,0,0,14115,0,0,0,0,4415,0,0,0,0,12732,0,0,0,0,21341,0,0,0,0,16662,0,0,0,0,11136,0,0,0,0,1439.1,0,0,0,0,21987,0,0,0,0,5467.9,0,0,0,0,11421,0,0,0,0,17613,0,0,0,0,4491.7,0,0,0,0,9658.1,0,0,0,0,9967.3,0,0,0,0,15215,0,0,0,0,2287.9,0,0,0,0,1
3641.1,0,0,0,0,6133.2,0,0,0,0,16835,0,0,0,0,12910,0,0,0,0,6981.5,0,0,0,0,12584,0,0,0,0,4310.3,0,0,0,0,6575.3,0,0,0,0,6314.4,0,0,0,0,9189.1,0,0,0,0,11345,0,0,0,0,8136.3,0,0,0,0,8722.1,0,0,0,0,10516,0,0,0,0,8694.3,0,0,0,0,14391,0,0,0,0,10689,0,0,0,0,4868.1,0,0,0,0,10321,0,0,0,0,15558,0,0,0,0,12960,0,0,0,0,9369.2,0,0,0,0,1141.7,0,0,0,0,17524,0,0,0,0,4224.8,0,0,0,0,10047,0,0,0,0,14054,0,0,0,0,4252,0,0,0,0,8297.7,0,0,0,0,8574.4,0,0,0,0,12441,0,0,0,0,1833.4,0,0,0,0,1
4678.1,0,0,0,0,10647,0,0,0,0,31918,0,0,0,0,25037,0,0,0,0,11501,0,0,0,0,24239,0,0,0,0,8342.6,0,0,0,0,12645,0,0,0,0,11999,0,0,0,0,17930,0,0,0,0,21405,0,0,0,0,15571,0,0,0,0,16217,0,0,0,0,20157,0,0,0,0,17200,0,0,0,0,26735,0,0,0,0,19581,0,0,0,0,9290.7,0,0,0,0,19883,0,0,0,0,26473,0,0,0,0,16951,0,0,0,0,18081,0,0,0,0,1476.5,0,0,0,0,33290,0,0,0,0,5613.6,0,0,0,0,19539,0,0,0,0,26583,0,0,0,0,8351.2,0,0,0,0,16307,0,0,0,0,16894,0,0,0,0,24172,0,0,0,0,2764,0,0,0,0,1
3499.8,0,0,0,0,7422.6,0,0,0,0,17163,0,0,0,0,12666,0,0,0,0,8633.2,0,0,0,0,12167,0,0,0,0,3566,0,0,0,0,5285.1,0,0,0,0,6539.6,0,0,0,0,8642.9,0,0,0,0,12088,0,0,0,0,7872.2,0,0,0,0,6256.3,0,0,0,0,9751.2,0,0,0,0,8196.4,0,0,0,0,15753,0,0,0,0,12018,0,0,0,0,3580.1,0,0,0,0,10558,0,0,0,0,18859,0,0,0,0,16224,0,0,0,0,9142.4,0,0,0,0,1243.1,0,0,0,0,18105,0,0,0,0,5335.8,0,0,0,0,9216.2,0,0,0,0,14655,0,0,0,0,3559.5,0,0,0,0,7810.8,0,0,0,0,8135.3,0,0,0,0,12502,0,0,0,0,2054.2,0,0,0,0,-1
2736.5,0,0,0,0,5952,0,0,0,0,15249,0,0,0,0,11409,0,0,0,0,6794.4,0,0,0,0,11089,0,0,0,0,3494.8,0,0,0,0,5138.6,0,0,0,0,5704.8,0,0,0,0,7975.6,0,0,0,0,10528,0,0,0,0,7099.4,0,0,0,0,6347.9,0,0,0,0,9037.5,0,0,0,0,7471,0,0,0,0,13482,0,0,0,0,10084,0,0,0,0,3642.2,0,0,0,0,9312.3,0,0,0,0,15175,0,0,0,0,12304,0,0,0,0,8288.3,0,0,0,0,1100.8,0,0,0,0,15963,0,0,0,0,4057,0,0,0,0,8569.5,0,0,0,0,12922,0,0,0,0,3441.5,0,0,0,0,7133.5,0,0,0,0,7393.7,0,0,0,0,11092,0,0,0,0,1803.6,0,0,0,0,1
3231.3,0,0,0,0,7317.5,0,0,0,0,18003,0,0,0,0,13516,0,0,0,0,8350.5,0,0,0,0,13021,0,0,0,0,4010,0,0,0,0,5891.4,0,0,0,0,6801.5,0,0,0,0,9317.5,0,0,0,0,12495,0,0,0,0,8396.3,0,0,0,0,7121.8,0,0,0,0,10499,0,0,0,0,8752,0,0,0,0,16102,0,0,0,0,12163,0,0,0,0,4044.4,0,0,0,0,11004,0,0,0,0,18473,0,0,0,0,14901,0,0,0,0,9676.1,0,0,0,0,1270.3,0,0,0,0,18945,0,0,0,0,4896.1,0,0,0,0,9962.7,0,0,0,0,15290,0,0,0,0,3985.1,0,0,0,0,8407.1,0,0,0,0,8713.9,0,0,0,0,13140,0,0,0,0,1921.2,0,0,0,0,1
3146,0,0,0,0,5946.6,0,0,0,0,14536,0,0,0,0,11053,0,0,0,0,6812.4,0,0,0,0,10594,0,0,0,0,3382.3,0,0,0,0,5108.9,0,0,0,0,5528.1,0,0,0,0,7620.4,0,0,0,0,10008,0,0,0,0,6869.6,0,0,0,0,6723.2,0,0,0,0,8697.4,0,0,0,0,7225.8,0,0,0,0,12951,0,0,0,0,9726.1,0,0,0,0,3755.6,0,0,0,0,8896.4,0,0,0,0,15024,0,0,0,0,13189,0,0,0,0,7856.6,0,0,0,0,1149.7,0,0,0,0,15268,0,0,0,0,4310,0,0,0,0,8176,0,0,0,0,12253,0,0,0,0,3387,0,0,0,0,6881.7,0,0,0,0,7164.2,0,0,0,0,10660,0,0,0,0,1786.4,0,0,0,0,1
3737.1,0,0,0,0,6127.2,0,0,0,0,15257,0,0,0,0,11529,0,0,0,0,7211.9,0,0,0,0,11144,0,0,0,0,3637.6,0,0,0,0,5562,0,0,0,0,5779.2,0,0,0,0,8064.3,0,0,0,0,10444,0,0,0,0,7241.2,0,0,0,0,7417.1,0,0,0,0,9168.7,0,0,0,0,7628.4,0,0,0,0,13501,0,0,0,0,10089,0,0,0,0,4135.4,0,0,0,0,9282.4,0,0,0,0,15649,0,0,0,0,14467,0,0,0,0,8274.4,0,0,0,0,1195.5,0,0,0,0,15993,0,0,0,0,4697.7,0,0,0,0,8737.9,0,0,0,0,12905,0,0,0,0,3648.4,0,0,0,0,7259.5,0,0,0,0,7500.9,0,0,0,0,11151,0,0,0,0,1757.8,0,0,0,0,1
