@relation dominance 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
753.65,583.53,351.95,208.15,132.18,934.66,627.17,401.4,211.1,127.57,1025.1,657.54,454.64,234.63,151.59,1018.1,652.62,434.54,323.09,292.36,714.45,482.94,283.31,178.54,174.26,663.32,479.29,321.8,171.7,112.33,784.43,488.4,301.25,186.26,131.88,1217.2,670.53,482.39,326.61,328.69,700.14,593.71,290.77,172.43,127.56,501.17,429.58,243.84,159.05,93.146,1088.3,744.14,332.41,190.21,137.51,778.26,755.53,340.64,228.96,187.21,688.73,810.78,318.11,177.88,136.13,695.18,726.6,323.15,207.48,173.52,699.44,663.64,297.9,178.25,137.77,469.02,494.31,243.06,150.56,95.664,1078.1,649.45,374.69,225.05,139.32,982.43,597.01,320.1,199.56,138.49,955.06,628.5,367.7,191.57,112.2,1075.8,671.11,373.19,209.11,130.26,707.1,599.32,407.24,247.66,180.31,689.74,526.88,349.28,211.29,161.59,859.53,545.59,335.35,182.62,116.49,467.33,360.44,287.71,190.26,96.906,735.92,507.08,333.22,218.71,166.43,1066.1,621.16,406.19,267.72,237.78,522.74,503.88,298.22,184.89,134.21,418.94,391.34,242.83,166.46,97.899,1300.9,687.45,374.89,221.33,156.6,599.01,586.42,325.82,231.26,207.87,1049.3,738.99,341.96,192.34,134.37,801.07,713.35,311.71,177,131.12,-1
705.98,657.03,363.32,204.52,143.86,794.74,704.61,404.23,216.09,135.21,832.26,717.08,434,223.9,137.43,864.71,680.27,356.9,195.01,143.06,634.06,532.34,277.15,163.2,108.9,674.48,502.76,316.16,168.48,111.08,626.72,530.39,287.51,159.43,121.01,882.57,699.34,436.24,296.99,299.57,620.39,658.04,302.48,177.82,146.74,447.62,508.38,249.69,143.25,88.178,838.71,836.61,361.6,192.57,153,793.77,882.4,406.56,275.67,267.58,679.94,956.24,348.44,191.16,148.83,741.88,797.02,359.32,237.55,206.27,770.67,737.45,329.47,192.33,143.23,485.97,675.2,262.06,142.82,88.877,888.29,728.25,398.36,227.73,160.25,842.14,646,350.72,200.96,158.01,1028,709.69,385.16,188.23,113.23,1025.1,758.15,426.48,222.37,148.14,792.39,663.81,400.75,234.32,172.72,641.55,560.96,325.85,186.94,124.92,928.01,630.05,373.19,185.68,111.84,554.5,405.66,298.12,189.92,94.919,636.96,576.04,306.59,171.91,119.5,902.19,649.06,365.7,225.56,178.56,543.1,569.37,291.4,176.91,127.49,480.46,518.59,252.86,146.55,87.236,938.62,765.88,378.53,224.35,162.35,687.36,661.59,339.34,249.87,206.33,872.42,855.05,356.66,189.93,134.31,810,817.3,333.38,177.78,124.1,-1
743.4,622.82,378.05,232.89,201.22,962.6,677.41,418.12,235.07,193.45,1081.1,740.91,475.81,263.34,245.88,1057.5,732.17,412.63,284.58,253.44,787.74,550.41,286.87,192.12,168.95,716.05,485.17,341.97,186.38,150.46,871.38,557.89,300.52,201.96,169.69,1338.6,792.19,544,404.97,419.74,741,620.32,308.3,201.28,173.02,445.37,467.01,248.48,160.44,95.821,1284.4,866.56,371.13,229.21,194.96,850.48,826.71,401.08,293.45,276.67,738.43,932.82,338.18,193.84,155.93,783.16,802.28,352.81,230.34,209.42,754.81,716.15,329.12,186.38,153.76,504.71,582.75,263.48,150.23,98.893,1144.8,717.92,408.71,241.9,180.96,1068.7,640.41,371.27,224.1,199.56,900.74,635.4,373.08,199.96,122.71,1115.8,716.1,410.51,233.52,164.53,797.77,642.77,417.62,230.36,180,724.66,560.81,334.14,196.5,145.76,893.49,595.08,352.06,187.61,125.66,507.69,386.52,293.03,197.98,101.33,811.99,559.22,301.14,192.52,138.24,1103.6,751.4,390.44,245.43,240.73,493.25,524.64,290.48,173.81,143.72,456.91,459.67,244.65,164.6,97.512,1473.9,839.99,407.78,257.94,222.06,576.92,625.44,348.26,254.28,234.04,1177.2,854.33,368.46,214.38,174.81,851.36,778.72,340.78,181.34,151.92,-1
817.03,563.78,397.22,258.15,224.06,988.47,596.72,422.46,223.25,182.02,1047.2,645.72,441.79,230.21,179.58,897.65,628.68,371.88,210.6,164.11,717.43,531.64,283.43,180.1,133.53,781.56,470.81,319.3,183.25,127.73,618.07,502.23,274.61,187.95,146.32,985.18,722.98,476.27,342.25,360.12,633.83,589.04,309.46,215.22,191.86,447.52,419.81,237.9,156.75,93.332,1041.5,706.26,359.05,218.43,187.06,942.2,771.68,409.47,306.68,304.8,774.86,780.01,327.43,185.66,141.87,839.56,704.99,338.49,221.87,192.8,898.32,683.4,309.27,175.64,146.05,557.42,556.09,246.99,142.62,90.929,1218.7,670.98,423.16,275.36,237.03,1132.6,585.34,367.44,232.97,203.86,1374.3,635.85,390.41,177.63,118.03,1308.9,690.02,427.43,244.7,191.78,736.43,622.31,446.23,311.74,276.73,598.58,525.53,346.81,237.22,188.55,1147.2,580.84,354.46,175.71,125.76,582.73,376.3,278.99,184.12,95.674,631.95,551.31,308.74,186.05,136.14,966.48,657.91,391,246.84,226.49,573.8,561.81,276.62,187.36,147.04,461.62,453.29,252.44,152.47,89.344,1141.2,729.08,371.71,250.25,213.43,765.59,656.08,354.18,296.73,280.14,1060,778.12,333.76,199.11,162.61,960.92,753.34,308.45,173.75,136.62,-1
701.38,608.35,343.34,200.3,145.79,789.94,660.61,379.68,202.84,132.01,800.26,671.68,406.69,215.59,145.01,784.23,624.53,340.85,201.77,156.67,575.99,513.38,259.98,163.43,131.31,611.08,495.73,305.54,172.18,119.28,578.61,525.74,284.24,182.26,135.86,825.94,740.78,462.33,367.08,349.69,574.62,658.44,277.9,180.83,127.43,461.51,483.3,242.85,149.22,90.719,814.8,828.88,340.31,206.23,166.7,761.31,816.99,318.75,207.87,154.69,693.88,937.57,310.7,172.8,119.92,769.77,817.47,301.02,182.86,139.79,808.77,774.16,310.11,194.77,149.88,515.56,617.31,250.99,139.79,94.918,894.55,678.12,358.43,218.28,155.5,825.41,626.76,335.01,201.96,167.69,1014.4,723.34,367.55,186.16,113.68,1018.7,764.67,384.24,215.15,148.76,664.95,620,374.39,224.76,148.03,558.55,553.88,312.49,184.28,118.54,904.99,663.64,348.31,189.01,120.76,511.86,394.58,271.59,188.46,95.185,561.03,565.65,296.56,191.99,120.56,808.26,673.65,397.39,249.6,230.5,495.28,555.71,263.17,168.72,110.89,473.9,477.76,225.99,149.93,87.594,882.64,775.72,363.94,239.35,188.35,601.52,619.99,280.61,181.49,140.7,874.39,873.15,346.85,211.03,163.14,850.37,842.56,334.06,215.45,176.17,-1
641.1,546.68,366.49,206.14,152.28,716.5,549.13,381.72,209.34,139.02,751.77,548.35,407.19,227.99,149.03,774.41,566.88,360.47,221.41,186.03,585.18,440.74,270.11,177.4,145.11,551.54,411.46,312.44,178.63,123.59,593.34,475.26,273.37,185.55,144.87,897.39,658.29,457.98,373.81,381.13,563.04,538.5,305.09,203.84,173.81,449.37,417.06,241.29,151.67,91.479,808.26,660.25,340.53,219.59,180.61,693.11,702.53,399.7,301.63,288.91,623.4,714.6,333.26,195.69,153.72,682.77,691.4,348.47,235.13,203.49,702.76,651.6,317.34,199.09,156.01,441.8,476.66,253.69,145.12,91.195,851.64,617.56,386.72,228.18,164.79,742.19,546.16,355.84,227.4,188.78,783.69,530.65,367.13,182.73,114.65,857.54,592.82,407.03,223.46,158.45,703.34,553.09,387.31,227.23,157.35,579.55,475.84,313.57,191.98,127.19,732.55,476.1,351.51,177.27,124.22,464.86,339.43,283.41,187.41,94.594,591.24,490.77,291.96,187.04,129.56,778.06,576.83,365.31,253.31,227.37,438.71,496.24,290.48,180.13,136.52,432.48,408.1,248.26,147.52,88.444,940.14,682.9,372.12,253.1,208.06,590.1,614.72,369.65,293.13,262.14,851.94,745.24,337.78,212.3,162.76,751.78,758.87,321.14,192,150.2,1
612.99,525.68,333.79,201.67,135.38,661.56,538.52,370.18,199.02,127.74,696.7,541.05,404,208.14,143.46,727.12,550.2,330.31,198.27,146.1,531.41,434.19,249.22,168.74,126.98,528.58,421.32,308.28,185.72,126.8,540.68,493.95,278.92,184,138.13,756.76,643.14,421.6,374.91,339.97,539.6,562.62,271.91,168.93,127.92,404.89,465.7,238.48,150.99,85.779,663.2,702.57,340.92,210.98,172.41,636.86,678.03,300.14,173.71,127.58,623.27,807.35,299.33,173.78,122.28,679.02,720.23,308.03,176.39,132.15,671.38,674.67,301.32,168.4,118.78,448.16,545.59,234.11,144.21,87.923,724.9,602.27,349.34,218.17,151.45,737.56,567.06,330.83,218.83,179.82,782.55,577.7,354.07,180.07,110.94,795.45,644.38,378.09,218.48,153.01,623.04,582.95,351.09,222.81,134.68,536.36,524.88,302.95,181.97,114.54,751.72,557.37,328.63,186.85,118.52,478.92,382.88,273.83,194.78,95.43,509.6,548.18,301.4,183.77,128.69,753.02,594.67,371.62,234.57,218.74,448.46,518.73,262.64,141.69,99.229,419.98,435.19,226.45,152.17,82.569,765.07,678.21,376.63,253.94,207.82,544.17,577.2,266.04,164.36,124.4,731.6,762.34,338.83,205.38,156.84,707.89,765.53,319.8,174.78,130.08,1
647.4,477.27,344.38,195.87,143.31,736.5,519.05,380.44,200.7,126.85,791.91,542.28,407.76,208.12,129.07,818.51,554.15,350.75,228.28,188.74,619.47,400.52,261.12,158.19,117.63,586.84,409.91,304.21,156.16,105.01,629.12,432.06,281.61,161.66,116.33,920.14,612.98,449.95,316.15,330.41,549.97,509.73,277.84,162.25,120.01,451.19,385.4,235,139.83,91.824,925.59,661.11,333.48,187.76,138.04,701.45,657.69,319.1,189.68,152.63,658.15,690.25,308.76,175.73,122.41,682.33,622.08,313.26,184.56,144.85,668.02,559.73,288.08,165.21,121.7,479.09,436.18,242.94,137.87,94.636,895.87,553.49,363.37,209.56,152.1,781.48,504.72,323.56,185.9,141.95,762.29,504.9,350.66,175.14,104.15,885.39,555.16,376.82,193.66,125.63,711.35,490.32,372.12,224.87,159.6,571.15,435.15,308.21,172.32,116.76,729.02,484.43,336.95,177.91,112.72,499.24,344.91,292.62,179.83,97.374,595.11,450.71,289.22,177.44,107.18,822.23,565.54,399.84,238.5,222.3,410.16,447.72,270.99,160.35,113.84,421.18,371.05,239.52,152,88.993,979.75,646.51,360.8,207,158.96,504.55,498.63,276.53,182.05,154.63,848.9,661.76,334.3,184.02,132.16,721.56,636.39,302.9,167.8,117.61,1
661.49,568.43,380.21,203.03,147.43,839.97,604.71,417.41,200.87,127.32,919.77,625.83,443.4,210.5,140.67,873.88,640.87,433.26,279.13,271.89,739.86,473.57,282.86,159.45,128.31,720.14,449.01,339.68,156,120.39,759.31,499.66,286.96,160.5,122.64,1189.3,698.59,414.06,310.02,282.22,644.52,627.76,285.88,163.66,123.16,448.92,475.34,259.98,147.53,90.085,1161.7,821.4,345.55,187.64,152.46,750.76,796.99,332.45,202.76,169.04,706.41,888.95,326.67,173.18,132.32,761.56,772.03,328.99,187.09,155.44,727.67,692.8,317,180.2,141.83,484.33,552.7,263.79,141.35,90.172,1127,638.18,409.71,221.53,157,894.37,612.84,366.6,201.73,158.45,773.69,574.9,396.87,173.49,114.4,1057.6,669.09,422.12,214.36,142.37,835.47,635.08,427.44,226.89,165.71,620.99,558.96,333.18,179.8,116.94,769.57,556.55,372.65,174.45,113.25,498.76,368.38,326.54,179.14,93.032,728.48,556.85,310.09,181.92,116.58,1015.4,645.95,348.61,196.83,157.25,456.93,514.64,278.83,153.56,109.96,442.09,442.58,248.69,152.08,85.269,1383.5,745.5,386.39,212.19,176.46,563.77,593.69,310.72,175.52,167.43,1118.4,797.49,363.14,194.45,149.38,821.54,781.54,343.85,193.75,153.86,1
685.31,576.45,369.29,237.62,174.07,820.58,629.09,398.49,233.1,164.06,906.43,650.67,429.53,243.18,185.21,944.53,647.09,424.37,310.79,291.45,676.39,495.73,289.05,232.73,203.84,669.63,474.35,310.19,191.82,148.09,760.19,505.26,287.85,212.49,183.88,1179,726.72,485.29,426.09,443.33,670.11,599.95,290.14,207.52,176.49,452.33,421.08,238.99,149.4,102.35,971.88,746.92,365.12,228.3,211.3,711.52,728.59,340.13,237.14,200.18,706.77,814.09,317.85,182.73,145.85,776.52,745.97,322.55,204.03,168.71,827.83,687.48,310.44,185.41,138.46,493.29,512.51,248.19,144.67,102.28,912.96,650.47,396.35,226.73,178.14,971.41,643.9,341.19,230.68,226.37,856.67,609.27,365.58,186.1,117.55,952.24,682.27,406.01,219.78,162.62,759.48,590.31,393.77,237.25,172.87,703.37,532.14,308.72,187.97,136.35,800.33,553.54,334.09,186.21,127.69,489.78,344.2,278.46,187.17,103.78,699.29,480.75,290.9,183.64,147.88,969.91,660.11,389.87,310.51,293.92,463.24,459.33,269.84,180.43,122.26,440.92,390.98,227.89,161.91,98.407,1192.1,734.25,403.66,265.92,255.14,575.98,544.66,332.03,258.21,223.79,1038,773.03,361.79,222.15,188.2,890.72,740.08,320.94,192.11,143.96,1
750.42,575.94,378.36,210.6,165.45,916.93,623.91,415.58,217.65,140.16,1028,675.35,449.88,234.6,151.18,1052.9,701.36,419.03,273.47,245.76,802.12,535.31,298.92,221.62,176,765.45,500.81,321.94,179.91,127.22,874.92,565.79,288.49,201.12,155.58,1341.6,810.17,508.53,423.65,411.62,699.73,589.99,298.21,197.49,159.38,474.16,433.66,248.41,149.24,97.588,1223.9,781.21,371.86,218.23,173.19,734.03,681.13,368.71,250.8,214.47,773.14,770.26,337.22,198.69,139.92,860.3,704.97,347.78,223.41,176.25,846.55,701.97,324.4,198.9,147.75,527.83,530.4,258.29,141.54,100.79,1097.1,693.9,404.2,225.44,165.39,1103.8,629.85,366.23,218.51,184.57,884.03,634.88,398.69,186.85,113.37,1090.5,748.22,434.67,216.68,150.71,819.82,620.48,412.91,251.7,176.07,736.18,551.22,331.32,192.49,131.17,827.05,602.36,384.93,185.76,120.09,488.82,379.79,299.42,184.14,94.769,786.7,561.49,305.81,179.44,127.31,1112.4,740.24,409.35,334.56,275.68,449.93,521.03,271.85,175.28,128.66,463.03,421.95,240.63,147.03,93.74,1425.9,874.74,394.38,247.57,200.6,564.42,592.55,302.37,229.03,197.86,1148.4,876.21,365.59,210.64,161.74,894.32,812.25,339.02,201.95,151.83,1
694.95,580.7,384.63,222.21,171.9,819.4,617.99,430.87,223.9,153.47,862.5,626.92,447.05,226.96,153.28,875.84,604.97,364.64,210.3,168.07,652.16,471.47,265.64,165.89,130.02,625.95,470.2,322.11,169.35,113.01,699.48,544.49,282.77,173.72,136.77,1023.5,675.62,515.42,364.09,369.34,576.29,631.34,295.74,168.13,139.19,420.36,466.26,247.75,150.8,95.144,981.68,809.66,368.3,196.35,157.24,665.18,786.32,342.36,209.38,174.43,652.47,901.26,333.59,171.14,129.77,713.67,760.83,331.77,189.41,152.2,739.36,707.97,330.07,200.5,159.35,496.87,561.63,260.77,140.75,97.607,986.46,655.14,407.69,220.03,168.64,906.7,609.81,349.47,200.9,171.61,826.5,625.07,394.14,184.48,114.18,983.68,690.01,410.31,213.82,146.31,739.54,611.74,403.01,221.89,159.96,622.11,539.93,324.03,182.85,124.05,798.03,596.02,357.11,184.69,117.62,493.89,390.95,278.56,187.05,99.216,659.2,525.55,302.39,179.49,120.04,912.89,637.32,390.79,252.04,237.09,472.25,531.43,279.11,173.02,113.07,426.51,422.68,245.83,152.68,91.195,1148.2,742.31,402.6,229.01,184.64,512.86,582.72,288.97,199.69,156.82,964.57,805.6,370.29,208.18,163.66,794.27,776.98,356.63,222.85,188.64,1
641.67,614.05,394.09,215.95,157.26,735.51,638.68,421.23,211.98,135.93,803,674.31,453.47,237.35,156.4,770.08,669.44,379.02,217.69,170.87,556.7,516.84,306.84,245.21,184.12,596.77,500.34,335.39,185.59,134.19,565.79,525.12,298.9,213.85,163.16,857.3,724.35,541.95,471.01,489.04,575.83,644.17,330.07,237.75,207.32,437.82,503.95,249.72,153.41,96.946,769.33,807.56,364.32,228.11,189.92,785.7,835.54,418.36,314.09,313.91,694.26,961.94,331.04,186.56,146.64,721.15,804.24,352.79,225.05,190.34,736.5,744.51,326.66,207.98,164.17,478.54,609.38,262.08,147.05,92.427,803.54,647.16,398.2,226.32,168.98,774.8,619.93,352.16,228.19,189.92,886.48,668.4,401.38,186.44,116.73,949.33,771.88,417.21,236.95,158.77,666.34,621.83,420.38,249.46,201.5,572.53,577.25,340.17,202.48,144.75,801.37,658.36,372.11,184.51,121.7,502.52,407.34,294.54,186.84,96.956,575.29,579.3,317.35,187.42,137.18,776.7,667.86,442.59,374.37,303.04,468.17,547.66,316.45,204.61,168.83,470.66,463.12,261.78,156.02,90.388,831.53,717.3,398.63,250.2,214.39,580.23,690.67,415.56,327.45,325.42,796.59,818.58,363.27,218.84,171.68,753.7,801.43,344.14,210.46,164.64,1
629.79,549.88,346.79,217.93,163.36,727.23,582.7,378.77,209.74,129.2,797.43,607.99,407.79,223.71,139.01,804.12,636.21,369.82,263.9,232.29,587.21,460.1,267.8,162.11,124.13,569.88,451.24,321.73,169.95,108.45,642.05,498.68,271.31,171.51,123.66,895.13,683.01,416.48,294.08,274.23,625.87,592.73,282.16,174.93,133.84,435.66,417.44,237.86,154.82,90.546,814.82,725.56,340.51,195.87,144.68,763.52,760.88,363.35,220.27,190.94,689.34,780.93,328.45,182.78,135.28,741.82,708.78,335.52,202.52,161.51,737.14,658.46,316.93,182.8,133.94,449.84,507.77,259.02,141.07,92.426,802.67,614.94,379.82,210.96,146.34,767.61,562.08,333.87,194.34,153.83,822.55,594.1,383.59,187.74,115.22,878.12,645.85,393.03,209.28,132.86,693.78,589.82,407.82,233.65,166.27,608.45,509.75,328.66,207.42,161.71,787.36,560.44,357.31,185.77,117.24,1055.8,558.6,365.31,248.64,107.27,599.54,549.5,298.22,190.67,125.04,813.13,601.58,344.25,220.13,166.03,482.36,498.5,281.17,173.97,123.58,459.4,414.59,244.69,150.53,90.266,905.52,705.43,363.66,233.94,167.7,571.89,566.7,335.41,266,246.33,838.64,761.33,336.74,198.59,138.31,765.81,736.42,319.9,186.85,139.29,1
772.3,625.65,372.12,221.91,166.69,891.38,671.4,417.02,219.62,155.31,931.91,698.39,454.17,229.89,155.88,931.82,722.97,375.56,227.99,172.67,720.92,571.14,303.99,210.93,168.39,664.31,505.33,327.08,173.77,116.9,690.65,555.71,291.73,194.64,145.37,1078.6,796.43,477.18,394.37,367.12,640.27,672.42,313.69,213.08,172.13,455.14,476.02,244.31,153.65,96.906,1053.1,796.06,353.04,197.31,157.18,864.76,839.31,401.13,283.39,263.26,763.88,853.9,325.02,190.55,138.89,837.06,792.59,333.04,204.46,163.17,836.26,739.06,320.51,199.86,162.26,527.77,580.12,251.35,147.97,96.034,1108.1,735.82,389.27,213.65,152.02,955.44,663.98,345.03,198.91,165.51,1062.8,708.4,394.7,185.58,115.74,1191.7,797.09,411.03,215.4,140.77,788.05,677.78,411.52,219.41,164.08,623.75,598.98,347.09,184.2,132.28,959.8,662.11,370.29,190.25,117.5,506.36,400.22,290.87,193.34,93.152,638.12,586.33,302.13,192.65,118.86,960.95,712.6,394.26,245.49,225.1,522.77,570.98,292.72,186.56,140.22,448.58,470.89,240.06,164.38,91.712,1167.5,762.7,371.47,229.5,174.63,718.85,653.43,380.04,304.37,291.81,1041.7,801.78,344.2,206.96,156.16,898.65,777.54,338.19,219.53,180.94,1
739.67,665.47,472.61,368.01,331.49,848.12,768.43,580.12,426.48,425.38,951.26,908.08,647.71,603.77,536.57,958.73,818.86,564.3,579.86,514.86,801.77,741.45,556.53,590.12,626.45,672.11,571.57,424.64,346.63,311.53,655.01,609.92,413.46,427.18,385,987.52,751.14,583.32,491.71,518.04,680.74,629.05,370.67,321.92,314.17,417.5,471.69,253.15,171.29,132.65,841.29,796.29,402.45,267.83,238.37,871.22,845.18,498.25,444.01,393.32,749.37,901.83,362.62,234.38,193.61,848.07,811.44,397.24,300.62,269.2,890.3,762.56,379.7,272.43,246.36,513.08,599.62,265.42,158.53,118.7,906.85,677.29,419.44,253.98,214.05,847.21,629.72,398.92,267.74,246.11,1037.8,690.09,423.55,225.9,170.75,1018,712.02,460.41,272.22,228.65,820.76,705.92,490.8,379.21,360.6,681.15,662.84,508.63,514.79,423.74,946.96,600.04,393.04,218.49,171.48,606.38,382.34,293.34,201.9,125.24,595.38,541.1,346.65,272.12,234.72,907.27,741.62,509.54,478.94,423.63,502.05,569.79,347.97,296.08,267.17,453.74,470.74,245.99,167.68,118.3,980.77,763.58,451.65,291.19,279.76,693.86,715.97,492.95,465.93,471.75,957.53,821.14,413.43,263.64,238.57,944.07,821.42,404.89,291.48,260.7,1
742.31,664.56,390.91,259.47,217.47,868.01,690.23,419.69,239.67,178.72,952.81,711.94,463.62,254.56,197.33,986.87,740.05,390.34,250.46,220.85,721.52,576.35,309.69,219.31,188.15,699.04,493.29,344.57,188.01,153.62,694.63,548.06,310.25,220.25,180.51,1159.8,785.84,492.38,416.15,416.58,698.34,681.94,316.3,238.71,198.28,442.15,475.49,246.71,171.86,95.149,1041.1,852.94,364.23,235.02,202.52,869.47,874.47,403.47,293.12,278.97,759.34,918.25,320.72,185.32,136.2,794.45,803.61,329.51,197.96,168.61,794.5,747.26,319.15,189.05,153.02,509.66,603.31,254.15,153.31,94.811,1038.8,798.14,435.71,292.16,245.64,1016.6,710.6,379.69,263.12,238.31,1062.8,726.8,404.32,189.79,125.01,1117.5,867.71,452.79,267.23,212.71,816.05,695.16,479.56,326.7,275.73,728.51,595.6,348.71,241.92,184.3,926.35,655.33,372.41,199.58,134.47,512.64,389.79,305.83,204.82,97.146,721.47,571.77,306.38,202.18,148.51,1057.9,727.15,418.06,280.87,269.05,545.16,583.91,307.31,191.61,156.86,442.12,466.39,255.56,163.63,97.289,1157.6,812.87,400.87,275.29,235.91,647.08,679.95,387.44,290.84,287.78,1013.8,858.18,367.04,229.01,185.09,856.93,814.08,342.91,202.27,163.79,1
