@relation dominance 

@attribute Theta1_1 numeric
@attribute Alpha1_1 numeric
@attribute LowBeta1_1 numeric
@attribute HighBeta1_1 numeric
@attribute Gamma1_1 numeric
@attribute Theta2_1 numeric
@attribute Alpha2_1 numeric
@attribute LowBeta2_1 numeric
@attribute HighBeta2_1 numeric
@attribute Gamma2_1 numeric
@attribute Theta3_1 numeric
@attribute Alpha3_1 numeric
@attribute LowBeta3_1 numeric
@attribute HighBeta3_1 numeric
@attribute Gamma3_1 numeric
@attribute Theta4_1 numeric
@attribute Alpha4_1 numeric
@attribute LowBeta4_1 numeric
@attribute HighBeta4_1 numeric
@attribute Gamma4_1 numeric
@attribute Theta5_1 numeric
@attribute Alpha5_1 numeric
@attribute LowBeta5_1 numeric
@attribute HighBeta5_1 numeric
@attribute Gamma5_1 numeric
@attribute Theta6_1 numeric
@attribute Alpha6_1 numeric
@attribute LowBeta6_1 numeric
@attribute HighBeta6_1 numeric
@attribute Gamma6_1 numeric
@attribute Theta7_1 numeric
@attribute Alpha7_1 numeric
@attribute LowBeta7_1 numeric
@attribute HighBeta7_1 numeric
@attribute Gamma7_1 numeric
@attribute Theta8_1 numeric
@attribute Alpha8_1 numeric
@attribute LowBeta8_1 numeric
@attribute HighBeta8_1 numeric
@attribute Gamma8_1 numeric
@attribute Theta9_1 numeric
@attribute Alpha9_1 numeric
@attribute LowBeta9_1 numeric
@attribute HighBeta9_1 numeric
@attribute Gamma9_1 numeric
@attribute Theta10_1 numeric
@attribute Alpha10_1 numeric
@attribute LowBeta10_1 numeric
@attribute HighBeta10_1 numeric
@attribute Gamma10_1 numeric
@attribute Theta11_1 numeric
@attribute Alpha11_1 numeric
@attribute LowBeta11_1 numeric
@attribute HighBeta11_1 numeric
@attribute Gamma11_1 numeric
@attribute Theta12_1 numeric
@attribute Alpha12_1 numeric
@attribute LowBeta12_1 numeric
@attribute HighBeta12_1 numeric
@attribute Gamma12_1 numeric
@attribute Theta13_1 numeric
@attribute Alpha13_1 numeric
@attribute LowBeta13_1 numeric
@attribute HighBeta13_1 numeric
@attribute Gamma13_1 numeric
@attribute Theta14_1 numeric
@attribute Alpha14_1 numeric
@attribute LowBeta14_1 numeric
@attribute HighBeta14_1 numeric
@attribute Gamma14_1 numeric
@attribute Theta15_1 numeric
@attribute Alpha15_1 numeric
@attribute LowBeta15_1 numeric
@attribute HighBeta15_1 numeric
@attribute Gamma15_1 numeric
@attribute Theta16_1 numeric
@attribute Alpha16_1 numeric
@attribute LowBeta16_1 numeric
@attribute HighBeta16_1 numeric
@attribute Gamma16_1 numeric
@attribute Theta17_1 numeric
@attribute Alpha17_1 numeric
@attribute LowBeta17_1 numeric
@attribute HighBeta17_1 numeric
@attribute Gamma17_1 numeric
@attribute Theta18_1 numeric
@attribute Alpha18_1 numeric
@attribute LowBeta18_1 numeric
@attribute HighBeta18_1 numeric
@attribute Gamma18_1 numeric
@attribute Theta19_1 numeric
@attribute Alpha19_1 numeric
@attribute LowBeta19_1 numeric
@attribute HighBeta19_1 numeric
@attribute Gamma19_1 numeric
@attribute Theta20_1 numeric
@attribute Alpha20_1 numeric
@attribute LowBeta20_1 numeric
@attribute HighBeta20_1 numeric
@attribute Gamma20_1 numeric
@attribute Theta21_1 numeric
@attribute Alpha21_1 numeric
@attribute LowBeta21_1 numeric
@attribute HighBeta21_1 numeric
@attribute Gamma21_1 numeric
@attribute Theta22_1 numeric
@attribute Alpha22_1 numeric
@attribute LowBeta22_1 numeric
@attribute HighBeta22_1 numeric
@attribute Gamma22_1 numeric
@attribute Theta23_1 numeric
@attribute Alpha23_1 numeric
@attribute LowBeta23_1 numeric
@attribute HighBeta23_1 numeric
@attribute Gamma23_1 numeric
@attribute Theta24_1 numeric
@attribute Alpha24_1 numeric
@attribute LowBeta24_1 numeric
@attribute HighBeta24_1 numeric
@attribute Gamma24_1 numeric
@attribute Theta25_1 numeric
@attribute Alpha25_1 numeric
@attribute LowBeta25_1 numeric
@attribute HighBeta25_1 numeric
@attribute Gamma25_1 numeric
@attribute Theta26_1 numeric
@attribute Alpha26_1 numeric
@attribute LowBeta26_1 numeric
@attribute HighBeta26_1 numeric
@attribute Gamma26_1 numeric
@attribute Theta27_1 numeric
@attribute Alpha27_1 numeric
@attribute LowBeta27_1 numeric
@attribute HighBeta27_1 numeric
@attribute Gamma27_1 numeric
@attribute Theta28_1 numeric
@attribute Alpha28_1 numeric
@attribute LowBeta28_1 numeric
@attribute HighBeta28_1 numeric
@attribute Gamma28_1 numeric
@attribute Theta29_1 numeric
@attribute Alpha29_1 numeric
@attribute LowBeta29_1 numeric
@attribute HighBeta29_1 numeric
@attribute Gamma29_1 numeric
@attribute Theta30_1 numeric
@attribute Alpha30_1 numeric
@attribute LowBeta30_1 numeric
@attribute HighBeta30_1 numeric
@attribute Gamma30_1 numeric
@attribute Theta31_1 numeric
@attribute Alpha31_1 numeric
@attribute LowBeta31_1 numeric
@attribute HighBeta31_1 numeric
@attribute Gamma31_1 numeric
@attribute Theta32_1 numeric
@attribute Alpha32_1 numeric
@attribute LowBeta32_1 numeric
@attribute HighBeta32_1 numeric
@attribute Gamma32_1 numeric
@attribute class {-1,1}

@data
193.03,0,0,0,0,107.9,0,0,0,0,28.202,0,0,0,0,9.3408,0,0,0,0,4.0213,0,0,0,0,14.611,0,0,0,0,4.8761,0,0,0,0,76.055,0,0,0,0,2722.1,0,0,0,0,9.3532,0,0,0,0,0.95221,0,0,0,0,93.358,0,0,0,0,32.588,0,0,0,0,124.45,0,0,0,0,13.074,0,0,0,0,7.074,0,0,0,0,109.2,0,0,0,0,11.751,0,0,0,0,80.411,0,0,0,0,159.86,0,0,0,0,151.87,0,0,0,0,110.38,0,0,0,0,3.113,0,0,0,0,0.87589,0,0,0,0,13.56,0,0,0,0,19.537,0,0,0,0,14.567,0,0,0,0,51.114,0,0,0,0,5.6537,0,0,0,0,206.22,0,0,0,0,43.87,0,0,0,0,61.633,0,0,0,0,1
46.122,0,0,0,0,27.411,0,0,0,0,8.0415,0,0,0,0,4.5425,0,0,0,0,2.6989,0,0,0,0,4.4241,0,0,0,0,1.7929,0,0,0,0,21.343,0,0,0,0,1190.1,0,0,0,0,2.3777,0,0,0,0,0.47591,0,0,0,0,24.401,0,0,0,0,9.3333,0,0,0,0,31.792,0,0,0,0,5.4745,0,0,0,0,2.3199,0,0,0,0,25.468,0,0,0,0,7.4098,0,0,0,0,18.667,0,0,0,0,35.978,0,0,0,0,33.945,0,0,0,0,24.672,0,0,0,0,1.3425,0,0,0,0,0.48419,0,0,0,0,3.2213,0,0,0,0,4.6849,0,0,0,0,4.1254,0,0,0,0,11.435,0,0,0,0,1.4375,0,0,0,0,51.398,0,0,0,0,9.9123,0,0,0,0,16.13,0,0,0,0,-1
79.965,0,0,0,0,47.392,0,0,0,0,13.565,0,0,0,0,6.0982,0,0,0,0,3.415,0,0,0,0,7.1562,0,0,0,0,2.7278,0,0,0,0,34.029,0,0,0,0,1744.7,0,0,0,0,4.0399,0,0,0,0,0.63771,0,0,0,0,40.826,0,0,0,0,15.13,0,0,0,0,54.07,0,0,0,0,7.7474,0,0,0,0,3.7813,0,0,0,0,45.577,0,0,0,0,9.5856,0,0,0,0,33.437,0,0,0,0,66.344,0,0,0,0,61.736,0,0,0,0,44.705,0,0,0,0,1.9401,0,0,0,0,0.56369,0,0,0,0,5.71,0,0,0,0,8.1089,0,0,0,0,6.7294,0,0,0,0,20.01,0,0,0,0,2.4247,0,0,0,0,87.83,0,0,0,0,17.434,0,0,0,0,27.275,0,0,0,0,-1
202.95,0,0,0,0,124.99,0,0,0,0,35.566,0,0,0,0,13.905,0,0,0,0,5.1185,0,0,0,0,11.594,0,0,0,0,3.894,0,0,0,0,59.881,0,0,0,0,4026.4,0,0,0,0,8.5157,0,0,0,0,1.1223,0,0,0,0,75.429,0,0,0,0,25.477,0,0,0,0,99.719,0,0,0,0,9.9359,0,0,0,0,5.5966,0,0,0,0,109.04,0,0,0,0,16.704,0,0,0,0,77.496,0,0,0,0,157.87,0,0,0,0,135.76,0,0,0,0,104.94,0,0,0,0,2.6068,0,0,0,0,0.98728,0,0,0,0,12.949,0,0,0,0,19.49,0,0,0,0,11.202,0,0,0,0,42.585,0,0,0,0,5.6893,0,0,0,0,165.51,0,0,0,0,40.686,0,0,0,0,49.27,0,0,0,0,-1
171.43,0,0,0,0,97.832,0,0,0,0,26.846,0,0,0,0,9.898,0,0,0,0,5.552,0,0,0,0,14.434,0,0,0,0,5.2772,0,0,0,0,74.447,0,0,0,0,3070.7,0,0,0,0,8.7021,0,0,0,0,0.99595,0,0,0,0,90.148,0,0,0,0,32.642,0,0,0,0,120.56,0,0,0,0,15.221,0,0,0,0,7.5952,0,0,0,0,96.577,0,0,0,0,15.744,0,0,0,0,74.262,0,0,0,0,145.46,0,0,0,0,138.42,0,0,0,0,100.51,0,0,0,0,3.5625,0,0,0,0,0.77805,0,0,0,0,12.538,0,0,0,0,17.965,0,0,0,0,14.623,0,0,0,0,45.426,0,0,0,0,5.2876,0,0,0,0,196.82,0,0,0,0,39.206,0,0,0,0,60.027,0,0,0,0,-1
38.214,0,0,0,0,26.481,0,0,0,0,8.8655,0,0,0,0,4.909,0,0,0,0,2.857,0,0,0,0,2.9282,0,0,0,0,1.3341,0,0,0,0,13.792,0,0,0,0,1366.4,0,0,0,0,1.869,0,0,0,0,0.63694,0,0,0,0,16.742,0,0,0,0,6.7447,0,0,0,0,22.707,0,0,0,0,4.415,0,0,0,0,1.9754,0,0,0,0,22.779,0,0,0,0,7.4069,0,0,0,0,16.36,0,0,0,0,31.707,0,0,0,0,26.223,0,0,0,0,20.457,0,0,0,0,1.1207,0,0,0,0,0.57237,0,0,0,0,2.8975,0,0,0,0,4.1241,0,0,0,0,3.1399,0,0,0,0,8.3566,0,0,0,0,1.3273,0,0,0,0,35.002,0,0,0,0,7.3377,0,0,0,0,11.533,0,0,0,0,-1
74.474,0,0,0,0,40.109,0,0,0,0,10.48,0,0,0,0,3.4975,0,0,0,0,1.7706,0,0,0,0,6.1955,0,0,0,0,2.3635,0,0,0,0,32.746,0,0,0,0,854.25,0,0,0,0,4.1024,0,0,0,0,0.4836,0,0,0,0,39.637,0,0,0,0,14.559,0,0,0,0,52.985,0,0,0,0,6.5564,0,0,0,0,3.464,0,0,0,0,41.973,0,0,0,0,4.5467,0,0,0,0,31.907,0,0,0,0,61.007,0,0,0,0,60.112,0,0,0,0,42.009,0,0,0,0,1.4792,0,0,0,0,0.48699,0,0,0,0,5.2313,0,0,0,0,7.6187,0,0,0,0,6.3472,0,0,0,0,19.277,0,0,0,0,1.9925,0,0,0,0,85.294,0,0,0,0,16.172,0,0,0,0,26.471,0,0,0,0,-1
126.79,0,0,0,0,85.174,0,0,0,0,26.367,0,0,0,0,13.187,0,0,0,0,6.2228,0,0,0,0,9.0229,0,0,0,0,3.3325,0,0,0,0,42.871,0,0,0,0,3886.8,0,0,0,0,5.551,0,0,0,0,1.0531,0,0,0,0,51.806,0,0,0,0,18.635,0,0,0,0,69.524,0,0,0,0,9.9114,0,0,0,0,4.5027,0,0,0,0,74.582,0,0,0,0,20.405,0,0,0,0,50.803,0,0,0,0,105.51,0,0,0,0,89.966,0,0,0,0,69.193,0,0,0,0,2.6536,0,0,0,0,0.83881,0,0,0,0,9.011,0,0,0,0,13.066,0,0,0,0,8.2978,0,0,0,0,28.214,0,0,0,0,4.0675,0,0,0,0,113.1,0,0,0,0,26.762,0,0,0,0,34.301,0,0,0,0,-1
35.077,0,0,0,0,23.908,0,0,0,0,8.5738,0,0,0,0,6.6216,0,0,0,0,4.6484,0,0,0,0,4.9163,0,0,0,0,2.2627,0,0,0,0,21.864,0,0,0,0,1798.1,0,0,0,0,2.0358,0,0,0,0,0.6858,0,0,0,0,24.097,0,0,0,0,10.198,0,0,0,0,32.016,0,0,0,0,8.0731,0,0,0,0,3.0058,0,0,0,0,19.857,0,0,0,0,12.98,0,0,0,0,15.311,0,0,0,0,28.684,0,0,0,0,27.005,0,0,0,0,18.965,0,0,0,0,1.9347,0,0,0,0,0.61334,0,0,0,0,2.5789,0,0,0,0,3.6446,0,0,0,0,4.923,0,0,0,0,9.3212,0,0,0,0,1.1975,0,0,0,0,50.06,0,0,0,0,7.3542,0,0,0,0,16.534,0,0,0,0,-1
40.578,0,0,0,0,26.793,0,0,0,0,8.8266,0,0,0,0,5.4288,0,0,0,0,2.9445,0,0,0,0,3.7234,0,0,0,0,1.6576,0,0,0,0,17.416,0,0,0,0,1375.2,0,0,0,0,2.1088,0,0,0,0,0.56296,0,0,0,0,20.369,0,0,0,0,8.0102,0,0,0,0,27.03,0,0,0,0,4.8188,0,0,0,0,2.18,0,0,0,0,24.053,0,0,0,0,8.4428,0,0,0,0,17.174,0,0,0,0,33.919,0,0,0,0,29.8,0,0,0,0,22.467,0,0,0,0,1.2399,0,0,0,0,0.57726,0,0,0,0,3.1311,0,0,0,0,4.3801,0,0,0,0,3.6489,0,0,0,0,9.8019,0,0,0,0,1.4126,0,0,0,0,42.87,0,0,0,0,8.386,0,0,0,0,13.685,0,0,0,0,-1
2.7489,0,0,0,0,3.1005,0,0,0,0,3.0156,0,0,0,0,2.1257,0,0,0,0,7.3572,0,0,0,0,1.7429,0,0,0,0,2.8062,0,0,0,0,2.2212,0,0,0,0,1.2649,0,0,0,0,4.5676,0,0,0,0,3.1751,0,0,0,0,2.2762,0,0,0,0,1.3443,0,0,0,0,3.1555,0,0,0,0,1.4609,0,0,0,0,1.1429,0,0,0,0,5.0876,0,0,0,0,2.028,0,0,0,0,1.2997,0,0,0,0,0.78334,0,0,0,0,5.1297,0,0,0,0,2.6511,0,0,0,0,1.4731,0,0,0,0,2.4254,0,0,0,0,1.892,0,0,0,0,3.1408,0,0,0,0,2.7442,0,0,0,0,0.70815,0,0,0,0,2.3582,0,0,0,0,0.64842,0,0,0,0,3.6699,0,0,0,0,5.8604,0,0,0,0,1
2.9036,0,0,0,0,3.6516,0,0,0,0,3.2211,0,0,0,0,1.4211,0,0,0,0,4.9404,0,0,0,0,1.6308,0,0,0,0,1.8624,0,0,0,0,1.9261,0,0,0,0,1.2427,0,0,0,0,2.7696,0,0,0,0,2.7543,0,0,0,0,2.5915,0,0,0,0,1.5491,0,0,0,0,2.481,0,0,0,0,1.7556,0,0,0,0,1.1992,0,0,0,0,4.5591,0,0,0,0,1.8905,0,0,0,0,1.3967,0,0,0,0,0.69278,0,0,0,0,5.9423,0,0,0,0,1.8271,0,0,0,0,1.8763,0,0,0,0,3.3205,0,0,0,0,2.706,0,0,0,0,2.6137,0,0,0,0,2.7849,0,0,0,0,0.87235,0,0,0,0,3.1338,0,0,0,0,0.618,0,0,0,0,2.8359,0,0,0,0,3.6232,0,0,0,0,1
4.4765,0,0,0,0,9.3973,0,0,0,0,8.6473,0,0,0,0,4.5487,0,0,0,0,11.32,0,0,0,0,2.5804,0,0,0,0,4.3571,0,0,0,0,4.3942,0,0,0,0,1.567,0,0,0,0,7.1072,0,0,0,0,5.3365,0,0,0,0,5.2087,0,0,0,0,1.6183,0,0,0,0,3.8716,0,0,0,0,2.9092,0,0,0,0,1.842,0,0,0,0,8.6737,0,0,0,0,4.2657,0,0,0,0,2.1002,0,0,0,0,1.0364,0,0,0,0,11.631,0,0,0,0,4.7865,0,0,0,0,3.1173,0,0,0,0,6.6594,0,0,0,0,7.0702,0,0,0,0,6.5527,0,0,0,0,6.1091,0,0,0,0,2.2001,0,0,0,0,7.0216,0,0,0,0,1.0901,0,0,0,0,5.5248,0,0,0,0,10.171,0,0,0,0,1
3.8399,0,0,0,0,4.4641,0,0,0,0,4.8952,0,0,0,0,3.8449,0,0,0,0,15.286,0,0,0,0,2.9318,0,0,0,0,5.7987,0,0,0,0,4.4164,0,0,0,0,1.582,0,0,0,0,9.5744,0,0,0,0,4.5855,0,0,0,0,4.1466,0,0,0,0,1.2008,0,0,0,0,4.6879,0,0,0,0,1.4164,0,0,0,0,2.253,0,0,0,0,8.468,0,0,0,0,3.3237,0,0,0,0,2.2281,0,0,0,0,0.92165,0,0,0,0,7.9166,0,0,0,0,5.0742,0,0,0,0,2.3527,0,0,0,0,3.8928,0,0,0,0,3.6505,0,0,0,0,5.5183,0,0,0,0,3.8258,0,0,0,0,1.3357,0,0,0,0,3.9841,0,0,0,0,1.0296,0,0,0,0,7.2156,0,0,0,0,12.119,0,0,0,0,1
2.7939,0,0,0,0,3.4858,0,0,0,0,4.3294,0,0,0,0,5.1407,0,0,0,0,17.551,0,0,0,0,3.0579,0,0,0,0,6.6695,0,0,0,0,4.5588,0,0,0,0,1.7118,0,0,0,0,11.485,0,0,0,0,4.5108,0,0,0,0,3.6545,0,0,0,0,1.2424,0,0,0,0,5.5192,0,0,0,0,1.3318,0,0,0,0,2.4057,0,0,0,0,7.5401,0,0,0,0,3.5035,0,0,0,0,2.3183,0,0,0,0,0.78806,0,0,0,0,5.5092,0,0,0,0,5.9301,0,0,0,0,2.2165,0,0,0,0,2.4678,0,0,0,0,2.8449,0,0,0,0,5.948,0,0,0,0,3.4246,0,0,0,0,1.201,0,0,0,0,2.5234,0,0,0,0,1.257,0,0,0,0,8.4724,0,0,0,0,15.033,0,0,0,0,1
104.94,0,0,0,0,6.0722,0,0,0,0,6.1205,0,0,0,0,6.8579,0,0,0,0,24.007,0,0,0,0,4.7659,0,0,0,0,9.3779,0,0,0,0,7.938,0,0,0,0,2.1668,0,0,0,0,15.417,0,0,0,0,6.8294,0,0,0,0,6.885,0,0,0,0,1.82,0,0,0,0,6.6626,0,0,0,0,2.0675,0,0,0,0,4.1895,0,0,0,0,12.302,0,0,0,0,4.3877,0,0,0,0,3.725,0,0,0,0,1.1527,0,0,0,0,10.312,0,0,0,0,7.6566,0,0,0,0,3.686,0,0,0,0,5.0507,0,0,0,0,4.9261,0,0,0,0,7.301,0,0,0,0,4.4102,0,0,0,0,1.8049,0,0,0,0,5.4955,0,0,0,0,1.7226,0,0,0,0,11.715,0,0,0,0,19.638,0,0,0,0,1
6.2193,0,0,0,0,6.6875,0,0,0,0,5.8133,0,0,0,0,4.3102,0,0,0,0,18.833,0,0,0,0,4.1666,0,0,0,0,7.0718,0,0,0,0,8.2155,0,0,0,0,1.7813,0,0,0,0,11.897,0,0,0,0,7.1669,0,0,0,0,7.9953,0,0,0,0,1.3683,0,0,0,0,6.2722,0,0,0,0,1.9017,0,0,0,0,3.2469,0,0,0,0,13.749,0,0,0,0,3.1915,0,0,0,0,3.3863,0,0,0,0,1.1714,0,0,0,0,13.177,0,0,0,0,5.5472,0,0,0,0,3.8217,0,0,0,0,6.0276,0,0,0,0,4.9341,0,0,0,0,5.6783,0,0,0,0,4.4845,0,0,0,0,1.469,0,0,0,0,6.7447,0,0,0,0,1.0333,0,0,0,0,8.9712,0,0,0,0,13.423,0,0,0,0,1
2.5894,0,0,0,0,4.2567,0,0,0,0,5.4931,0,0,0,0,6.5622,0,0,0,0,24.651,0,0,0,0,3.8759,0,0,0,0,9.3078,0,0,0,0,6.1836,0,0,0,0,2.2068,0,0,0,0,15.874,0,0,0,0,5.3824,0,0,0,0,4.8835,0,0,0,0,1.1532,0,0,0,0,6.9424,0,0,0,0,1.3082,0,0,0,0,3.1488,0,0,0,0,9.7464,0,0,0,0,4.3921,0,0,0,0,2.8056,0,0,0,0,0.92445,0,0,0,0,6.8998,0,0,0,0,8.0073,0,0,0,0,2.472,0,0,0,0,2.8982,0,0,0,0,3.589,0,0,0,0,7.5111,0,0,0,0,4.0928,0,0,0,0,1.4912,0,0,0,0,2.8984,0,0,0,0,1.6346,0,0,0,0,11.389,0,0,0,0,21.125,0,0,0,0,1
3.9037,0,0,0,0,4.135,0,0,0,0,4.9856,0,0,0,0,7.1523,0,0,0,0,31.612,0,0,0,0,5.943,0,0,0,0,12.154,0,0,0,0,10.43,0,0,0,0,2.9549,0,0,0,0,20.538,0,0,0,0,8.5969,0,0,0,0,8.6794,0,0,0,0,1.5816,0,0,0,0,9.3323,0,0,0,0,1.8552,0,0,0,0,4.541,0,0,0,0,14.868,0,0,0,0,4.1877,0,0,0,0,4.4819,0,0,0,0,1.0695,0,0,0,0,9.856,0,0,0,0,8.7587,0,0,0,0,4.2815,0,0,0,0,3.684,0,0,0,0,3.2301,0,0,0,0,7.0203,0,0,0,0,3.4263,0,0,0,0,1.2607,0,0,0,0,4.2778,0,0,0,0,1.8815,0,0,0,0,14.895,0,0,0,0,25.159,0,0,0,0,1
10.586,0,0,0,0,6.6671,0,0,0,0,8.5665,0,0,0,0,22.809,0,0,0,0,97.138,0,0,0,0,14.662,0,0,0,0,37.125,0,0,0,0,22.958,0,0,0,0,4.3731,0,0,0,0,63.023,0,0,0,0,22.969,0,0,0,0,16.24,0,0,0,0,2.148,0,0,0,0,17.673,0,0,0,0,1.9495,0,0,0,0,9.8433,0,0,0,0,59.406,0,0,0,0,6.7485,0,0,0,0,8.9657,0,0,0,0,3.4888,0,0,0,0,30.727,0,0,0,0,24.102,0,0,0,0,7.8821,0,0,0,0,5.3289,0,0,0,0,4.8458,0,0,0,0,20.975,0,0,0,0,7.1029,0,0,0,0,2.112,0,0,0,0,7.4057,0,0,0,0,2.9688,0,0,0,0,36.245,0,0,0,0,62.284,0,0,0,0,1
3.4376,0,0,0,0,4.3538,0,0,0,0,4.6042,0,0,0,0,4.0558,0,0,0,0,13.43,0,0,0,0,2.7183,0,0,0,0,5.2001,0,0,0,0,4.2976,0,0,0,0,1.5792,0,0,0,0,8.6997,0,0,0,0,4.0301,0,0,0,0,4.1175,0,0,0,0,1.4282,0,0,0,0,4.5772,0,0,0,0,1.6084,0,0,0,0,2.1275,0,0,0,0,7.5774,0,0,0,0,3.0735,0,0,0,0,2.1373,0,0,0,0,0.79899,0,0,0,0,6.7231,0,0,0,0,5.0902,0,0,0,0,2.4595,0,0,0,0,3.3349,0,0,0,0,3.3929,0,0,0,0,5.4711,0,0,0,0,3.7072,0,0,0,0,1.1377,0,0,0,0,3.4687,0,0,0,0,0.96653,0,0,0,0,6.7142,0,0,0,0,11.056,0,0,0,0,1
2.965,0,0,0,0,3.1859,0,0,0,0,3.7401,0,0,0,0,4.4895,0,0,0,0,16.509,0,0,0,0,3.3029,0,0,0,0,6.3931,0,0,0,0,5.124,0,0,0,0,1.7467,0,0,0,0,10.629,0,0,0,0,4.8267,0,0,0,0,4.0764,0,0,0,0,1.1686,0,0,0,0,4.9851,0,0,0,0,1.4603,0,0,0,0,2.465,0,0,0,0,8.5742,0,0,0,0,2.8918,0,0,0,0,2.4022,0,0,0,0,0.85212,0,0,0,0,6.6141,0,0,0,0,5.2091,0,0,0,0,2.3097,0,0,0,0,2.5729,0,0,0,0,2.2582,0,0,0,0,4.9115,0,0,0,0,3.1534,0,0,0,0,0.92391,0,0,0,0,2.7948,0,0,0,0,1.1484,0,0,0,0,7.7457,0,0,0,0,13.276,0,0,0,0,1
3.2717,0,0,0,0,4.8143,0,0,0,0,5.0832,0,0,0,0,3.9358,0,0,0,0,14.491,0,0,0,0,2.7288,0,0,0,0,5.3074,0,0,0,0,4.5308,0,0,0,0,1.5558,0,0,0,0,9.0485,0,0,0,0,4.2813,0,0,0,0,4.4281,0,0,0,0,1.1935,0,0,0,0,4.5079,0,0,0,0,1.4871,0,0,0,0,2.2002,0,0,0,0,7.9308,0,0,0,0,3.1531,0,0,0,0,2.119,0,0,0,0,0.89176,0,0,0,0,7.7404,0,0,0,0,5.0492,0,0,0,0,2.3,0,0,0,0,3.6663,0,0,0,0,3.9883,0,0,0,0,5.5562,0,0,0,0,3.8686,0,0,0,0,1.343,0,0,0,0,3.9502,0,0,0,0,1.0046,0,0,0,0,7.037,0,0,0,0,11.731,0,0,0,0,1
22.981,0,0,0,0,23.011,0,0,0,0,26.747,0,0,0,0,32.664,0,0,0,0,146.96,0,0,0,0,20.055,0,0,0,0,57.319,0,0,0,0,28.915,0,0,0,0,7.0391,0,0,0,0,96.394,0,0,0,0,29.84,0,0,0,0,19.605,0,0,0,0,2.3447,0,0,0,0,25.786,0,0,0,0,2.4107,0,0,0,0,13.322,0,0,0,0,73.161,0,0,0,0,14.744,0,0,0,0,11.846,0,0,0,0,4.3148,0,0,0,0,65.69,0,0,0,0,40.639,0,0,0,0,9.4711,0,0,0,0,10.256,0,0,0,0,17.723,0,0,0,0,40.368,0,0,0,0,17.25,0,0,0,0,6.5713,0,0,0,0,11.902,0,0,0,0,5.7502,0,0,0,0,54.509,0,0,0,0,106.15,0,0,0,0,1
2.7813,0,0,0,0,4.0754,0,0,0,0,3.7727,0,0,0,0,2.3615,0,0,0,0,7.4758,0,0,0,0,1.7175,0,0,0,0,2.8337,0,0,0,0,2.7295,0,0,0,0,1.3285,0,0,0,0,4.5896,0,0,0,0,3.4412,0,0,0,0,3.1247,0,0,0,0,1.413,0,0,0,0,2.9461,0,0,0,0,1.7149,0,0,0,0,1.5079,0,0,0,0,5.5168,0,0,0,0,2.4361,0,0,0,0,1.5597,0,0,0,0,0.81427,0,0,0,0,6.1922,0,0,0,0,2.7424,0,0,0,0,1.8933,0,0,0,0,3.3354,0,0,0,0,2.9951,0,0,0,0,3.4258,0,0,0,0,3.0821,0,0,0,0,1.009,0,0,0,0,3.4104,0,0,0,0,0.73166,0,0,0,0,3.8352,0,0,0,0,5.913,0,0,0,0,1
24.936,0,0,0,0,24.311,0,0,0,0,31.812,0,0,0,0,31.625,0,0,0,0,119.13,0,0,0,0,14.615,0,0,0,0,46.577,0,0,0,0,21.243,0,0,0,0,6.3247,0,0,0,0,78.542,0,0,0,0,19.562,0,0,0,0,14.751,0,0,0,0,1.5796,0,0,0,0,21.609,0,0,0,0,1.6074,0,0,0,0,10.771,0,0,0,0,44.9,0,0,0,0,16.39,0,0,0,0,8.6712,0,0,0,0,2.7391,0,0,0,0,25.2,0,0,0,0,36.303,0,0,0,0,6.5522,0,0,0,0,9.5091,0,0,0,0,20.006,0,0,0,0,37.831,0,0,0,0,18.21,0,0,0,0,7.3152,0,0,0,0,9.7958,0,0,0,0,5.7047,0,0,0,0,45.967,0,0,0,0,94.988,0,0,0,0,1
26.463,0,0,0,0,34.244,0,0,0,0,39.9,0,0,0,0,31.622,0,0,0,0,134.09,0,0,0,0,17.966,0,0,0,0,51.955,0,0,0,0,28.121,0,0,0,0,5.7954,0,0,0,0,87.913,0,0,0,0,28.414,0,0,0,0,22.075,0,0,0,0,2.4161,0,0,0,0,21.423,0,0,0,0,3.2888,0,0,0,0,12.097,0,0,0,0,72.848,0,0,0,0,15.992,0,0,0,0,10.918,0,0,0,0,4.355,0,0,0,0,44.918,0,0,0,0,37.248,0,0,0,0,10.973,0,0,0,0,18.401,0,0,0,0,28.476,0,0,0,0,40.384,0,0,0,0,21.62,0,0,0,0,9.1387,0,0,0,0,20.59,0,0,0,0,5.8341,0,0,0,0,49.17,0,0,0,0,97.154,0,0,0,0,1
3.0012,0,0,0,0,3.7906,0,0,0,0,4.2631,0,0,0,0,4.1627,0,0,0,0,15.688,0,0,0,0,2.9147,0,0,0,0,5.8806,0,0,0,0,4.5744,0,0,0,0,2.0629,0,0,0,0,9.6774,0,0,0,0,4.572,0,0,0,0,3.8782,0,0,0,0,1.1775,0,0,0,0,4.98,0,0,0,0,1.9733,0,0,0,0,2.4094,0,0,0,0,7.663,0,0,0,0,3.1176,0,0,0,0,2.2937,0,0,0,0,0.79239,0,0,0,0,6.1862,0,0,0,0,5.2055,0,0,0,0,2.0518,0,0,0,0,2.8666,0,0,0,0,2.8466,0,0,0,0,5.1725,0,0,0,0,3.3969,0,0,0,0,1.0851,0,0,0,0,2.8682,0,0,0,0,1.0723,0,0,0,0,7.3996,0,0,0,0,12.671,0,0,0,0,1
