@relation valence 

@attribute Theta_1 numeric
@attribute Alpha_1 numeric
@attribute LowBeta_1 numeric
@attribute HighBeta_1 numeric
@attribute Gamma_1 numeric
@attribute Theta_2 numeric
@attribute Alpha_2 numeric
@attribute LowBeta_2 numeric
@attribute HighBeta_2 numeric
@attribute Gamma_2 numeric
@attribute Theta_3 numeric
@attribute Alpha_3 numeric
@attribute LowBeta_3 numeric
@attribute HighBeta_3 numeric
@attribute Gamma_3 numeric
@attribute Theta_4 numeric
@attribute Alpha_4 numeric
@attribute LowBeta_4 numeric
@attribute HighBeta_4 numeric
@attribute Gamma_4 numeric
@attribute Theta_5 numeric
@attribute Alpha_5 numeric
@attribute LowBeta_5 numeric
@attribute HighBeta_5 numeric
@attribute Gamma_5 numeric
@attribute Theta_6 numeric
@attribute Alpha_6 numeric
@attribute LowBeta_6 numeric
@attribute HighBeta_6 numeric
@attribute Gamma_6 numeric
@attribute Theta_7 numeric
@attribute Alpha_7 numeric
@attribute LowBeta_7 numeric
@attribute HighBeta_7 numeric
@attribute Gamma_7 numeric
@attribute Theta_8 numeric
@attribute Alpha_8 numeric
@attribute LowBeta_8 numeric
@attribute HighBeta_8 numeric
@attribute Gamma_8 numeric
@attribute Theta_9 numeric
@attribute Alpha_9 numeric
@attribute LowBeta_9 numeric
@attribute HighBeta_9 numeric
@attribute Gamma_9 numeric
@attribute Theta_10 numeric
@attribute Alpha_10 numeric
@attribute LowBeta_10 numeric
@attribute HighBeta_10 numeric
@attribute Gamma_10 numeric
@attribute Theta_11 numeric
@attribute Alpha_11 numeric
@attribute LowBeta_11 numeric
@attribute HighBeta_11 numeric
@attribute Gamma_11 numeric
@attribute Theta_12 numeric
@attribute Alpha_12 numeric
@attribute LowBeta_12 numeric
@attribute HighBeta_12 numeric
@attribute Gamma_12 numeric
@attribute Theta_13 numeric
@attribute Alpha_13 numeric
@attribute LowBeta_13 numeric
@attribute HighBeta_13 numeric
@attribute Gamma_13 numeric
@attribute Theta_14 numeric
@attribute Alpha_14 numeric
@attribute LowBeta_14 numeric
@attribute HighBeta_14 numeric
@attribute Gamma_14 numeric
@attribute Theta_15 numeric
@attribute Alpha_15 numeric
@attribute LowBeta_15 numeric
@attribute HighBeta_15 numeric
@attribute Gamma_15 numeric
@attribute Theta_16 numeric
@attribute Alpha_16 numeric
@attribute LowBeta_16 numeric
@attribute HighBeta_16 numeric
@attribute Gamma_16 numeric
@attribute Theta_17 numeric
@attribute Alpha_17 numeric
@attribute LowBeta_17 numeric
@attribute HighBeta_17 numeric
@attribute Gamma_17 numeric
@attribute Theta_18 numeric
@attribute Alpha_18 numeric
@attribute LowBeta_18 numeric
@attribute HighBeta_18 numeric
@attribute Gamma_18 numeric
@attribute Theta_19 numeric
@attribute Alpha_19 numeric
@attribute LowBeta_19 numeric
@attribute HighBeta_19 numeric
@attribute Gamma_19 numeric
@attribute Theta_20 numeric
@attribute Alpha_20 numeric
@attribute LowBeta_20 numeric
@attribute HighBeta_20 numeric
@attribute Gamma_20 numeric
@attribute Theta_21 numeric
@attribute Alpha_21 numeric
@attribute LowBeta_21 numeric
@attribute HighBeta_21 numeric
@attribute Gamma_21 numeric
@attribute Theta_22 numeric
@attribute Alpha_22 numeric
@attribute LowBeta_22 numeric
@attribute HighBeta_22 numeric
@attribute Gamma_22 numeric
@attribute Theta_23 numeric
@attribute Alpha_23 numeric
@attribute LowBeta_23 numeric
@attribute HighBeta_23 numeric
@attribute Gamma_23 numeric
@attribute Theta_24 numeric
@attribute Alpha_24 numeric
@attribute LowBeta_24 numeric
@attribute HighBeta_24 numeric
@attribute Gamma_24 numeric
@attribute Theta_25 numeric
@attribute Alpha_25 numeric
@attribute LowBeta_25 numeric
@attribute HighBeta_25 numeric
@attribute Gamma_25 numeric
@attribute Theta_26 numeric
@attribute Alpha_26 numeric
@attribute LowBeta_26 numeric
@attribute HighBeta_26 numeric
@attribute Gamma_26 numeric
@attribute Theta_27 numeric
@attribute Alpha_27 numeric
@attribute LowBeta_27 numeric
@attribute HighBeta_27 numeric
@attribute Gamma_27 numeric
@attribute Theta_28 numeric
@attribute Alpha_28 numeric
@attribute LowBeta_28 numeric
@attribute HighBeta_28 numeric
@attribute Gamma_28 numeric
@attribute Theta_29 numeric
@attribute Alpha_29 numeric
@attribute LowBeta_29 numeric
@attribute HighBeta_29 numeric
@attribute Gamma_29 numeric
@attribute Theta_30 numeric
@attribute Alpha_30 numeric
@attribute LowBeta_30 numeric
@attribute HighBeta_30 numeric
@attribute Gamma_30 numeric
@attribute Theta_31 numeric
@attribute Alpha_31 numeric
@attribute LowBeta_31 numeric
@attribute HighBeta_31 numeric
@attribute Gamma_31 numeric
@attribute Theta_32 numeric
@attribute Alpha_32 numeric
@attribute LowBeta_32 numeric
@attribute HighBeta_32 numeric
@attribute Gamma_32 numeric
@attribute class {-1,1}

@data
705.13,604.76,370.69,226.07,192.34,879.93,658.2,410.57,229.5,190.12,970.58,718.38,463.99,256.34,243.67,974.95,705.12,404.13,275.39,243.85,684.68,533.07,281.98,189.14,165.48,607.67,467.55,336.87,181.74,148.63,765.69,537.06,293.64,197.66,166.25,1152.5,769.08,527.67,389.4,407.47,680.59,604.96,303.18,196.63,169.72,440.68,458.92,244.5,155.89,92.682,1086.2,837.28,362.19,225.85,190.64,823.34,807.36,395.25,288.49,271.92,713.03,914.17,328.57,188.53,151.99,758.14,773.94,343.9,224.74,205.62,739.48,686.33,322.94,181.48,151.2,493.94,570.97,257.73,146.93,96.667,1001.4,690.26,401,238.09,176.92,939.05,620.62,363.7,219.9,194.94,861.35,615.72,366.95,195.27,120.54,1011.9,691.62,404.29,229.44,160.38,749.32,622.26,411.1,225.91,174.41,673.94,545.58,328.65,192.2,141.64,851.39,572.39,345.49,182.71,122.86,490.56,375.61,289.21,193.02,98.548,709.73,543.04,295.24,191.23,135.33,973.36,733.3,380.16,240.47,235.47,481.94,512.21,284.19,168.84,141.7,443.04,453.82,240.26,159.64,95.058,1253.5,807.56,396.81,253.12,217.89,552.29,600.88,343.99,249.86,231.91,1041.1,812.56,358.78,208.39,171.43,817.73,738.68,334.39,176.6,149.8,-1
666.5,568.86,336.06,194.87,141.51,755.73,619.31,370.04,199.35,127.66,771.66,636.46,396.34,211.48,141.65,753.13,587.49,334.02,195.62,153.12,543.48,471.31,250.82,154.22,127.4,595.1,459.18,295.85,168.46,116.67,545.44,487.62,271.74,174.1,132,814.3,692.14,439.84,354.96,337.09,557.35,594.17,266.2,167.37,123.52,427.65,447.67,230.92,143.36,87.222,791.12,757.33,326.25,196.62,162.34,734.43,703.42,305.81,192.84,148.52,667.83,855.58,297.4,165.98,116.49,757.22,743.73,294.13,176.4,133.87,796.94,716.63,302.13,190.08,145.79,483.29,572.72,238.64,135.88,92.103,876.11,639.95,347.97,209.52,152.05,815.34,593.99,326.49,196.97,163.19,997.54,682.55,357.99,181.11,109.73,999.45,727.12,372.72,203.7,144.9,642.75,574.98,358.59,217.84,144.07,546.44,520.86,298.8,178.03,115.4,876.8,616.14,339.88,182.16,116.03,487.21,362.33,265.92,183.16,91.898,538.46,508.08,285.79,183.19,117.11,785.44,627.63,387.99,244.77,224.73,468.17,496.14,253.29,161.5,108.42,423.47,406.99,217.71,144.03,84.673,866.1,688.27,353.09,234.63,183.7,569.51,543.77,268.84,177.33,136.68,857.58,773.85,334.13,205.37,157.82,835.9,751.83,324.99,209.6,171.26,-1
624.06,509.48,359.03,199.53,148.7,692.25,513.92,373.53,201.85,135.46,729.93,512.38,398.08,220.63,144.57,760.63,525.94,352.49,214.4,180.27,570.23,413.15,264.52,172.93,143.39,526.9,383.49,304.32,175.74,121.28,571.02,445.74,263.97,179.19,141.91,883.83,631.11,442.81,368.39,373.84,550.76,516.19,296.67,195.14,168.44,412.55,400.74,230.42,146.48,88.393,789.78,633.37,328.21,214.17,176.92,653.14,672.63,389.85,288.93,280.87,605.78,685.37,316.63,190.56,150.21,652.96,666.41,336.66,231.41,200.28,662.15,620.19,306.81,195.92,152.3,419.68,435.42,243.05,139.14,88.83,835.68,586.43,375.5,219.56,161.35,731.16,518.24,343.94,223.82,184.59,761.55,502.15,354.54,177.84,111.1,829.17,563.31,389.09,218.75,154.41,685.08,529.21,377.27,221.24,152.89,560.24,462.01,303.02,186.28,123.58,695.5,454.28,334.2,172.81,120.37,425.42,323.36,275.33,183.28,91.499,536.75,460.38,277.13,180.14,125.42,762.02,557.33,353.91,249.27,224.44,396.84,457.46,279.74,172.85,132.48,380.9,364.53,239.26,140.57,85.312,905.35,624.19,359.24,244.78,204.25,520.98,573.62,362.15,285.57,252.8,805.07,689.21,325.24,205.4,159.02,696.44,717.1,309.41,188.43,146.97,1
595.99,491.5,323.88,194.65,132.05,646.2,511.95,360.17,191.85,124.32,678.3,518.82,392.76,200.17,138.54,715.04,528.03,323.97,194.25,143.17,516.81,404.95,241.99,163.08,123.49,522.03,406.82,298.09,180.48,123.2,523.77,460.05,268.09,180.82,134.39,743.56,616.72,409.9,366.15,332.19,522.58,530.17,259.56,166.06,123.85,391.94,433.58,226.14,144.88,83.259,651.14,660.68,326.1,205.9,168.46,622.98,654.01,286.86,167.67,122.95,596.47,734.19,288.28,168.77,119.32,665.36,675.13,297.32,172.8,128.57,663.28,635.57,290.75,161.44,114.74,438.99,500.56,225.52,139.42,85.732,716.87,566.12,336.14,212.09,147.58,733.67,530.52,322.34,214.36,175.64,771.79,550.81,342.51,172.47,107.21,786.1,614.57,364.88,211.04,148.69,612.24,549.59,341.84,217.4,131.29,524.06,501.74,294.23,179.16,111.79,739.1,534.08,318.07,179.01,115.24,465.19,372.9,265.14,187.7,93.973,491.08,522.57,296.3,180.36,125.95,734.52,563.81,364.7,227.73,214.91,427.13,478.88,256.69,137.48,96.692,404.39,402.02,218.56,147.43,81.004,755.06,628.55,369.04,248.69,202.64,520.71,546.2,258.1,157.26,121.77,723.17,718.74,329.6,198.93,151.66,700.44,739.1,308.2,167.39,124.44,-1
637.74,460.54,329.07,191.52,141.37,726.86,505.32,364.1,194.03,123.93,782.92,529.44,392.54,202.65,125.7,802.06,542.97,336.7,223.94,186.77,599.83,393.58,255.12,154.41,115.22,575.17,401.27,297.69,153.39,103.03,590.63,417.93,272.02,158.07,113.97,894.06,601.18,436.32,306.72,321.83,520.89,487.28,268.3,159.91,117,424.63,367.21,227.21,135.74,89.933,904.46,634.23,322.93,183.32,135.17,668.98,630.57,310.85,185.22,149.02,634.77,654.69,299.63,169.03,120.2,667.48,595.57,305.66,178.34,141.38,654.58,536.82,281.27,159.81,118.96,467.7,417.51,234.56,131.49,93.534,880.15,540.27,354.79,205.05,149.4,765.15,486.45,313.66,183,139.26,745.15,488.73,338.43,170.24,101.8,863.03,538.36,367.71,189.02,123.4,681.61,468.68,364.05,219.46,156.37,544.98,418.97,301.87,169.11,114.02,708.95,469.92,327.55,174.1,109.55,480.34,333.91,282.9,175.04,95.64,570.52,441.88,279.54,173.97,104.74,797.71,548.84,385.47,233.5,217.58,391.76,434.96,262.84,156.74,111.51,407.09,364.34,233.92,148.37,86.813,969.92,633.85,351.07,204.14,155.65,491.89,479.92,268.47,177.88,149.93,839.14,645.94,323.54,179.9,129.95,705.34,614.36,293.64,162.58,114.66,1
650.95,554.97,372.51,192.63,138.67,821.69,590.84,407.79,193.36,122.42,898.9,614.05,433.51,203.78,134.32,854.87,631.13,423.95,273.01,262.37,702.83,461.48,275.12,154.19,122.9,704.22,439.83,327.79,151.01,114.03,730.44,489.85,277.29,156.74,116.73,1154.9,682.88,402.28,298.32,273.61,628.12,615.2,276.45,160.39,118.82,438.79,467.49,253.46,143.48,87.623,1116.5,807.29,338.59,180.33,145.16,733.03,783.22,326.29,196.95,165.61,685.89,869.37,319.38,167.43,127.77,747.29,749.93,324.48,178.85,150.47,714.46,660.76,312.83,173.58,138.71,474.27,542.27,257.8,137.13,87.39,1081.5,617.07,401.63,214.16,150.95,865.09,596.54,353.54,194.17,148.7,757.5,566.6,385.48,167.42,111.09,1015.5,656.27,411.42,207.87,136.06,799.01,612.57,414.85,218.76,157.23,599.69,545.43,324.03,174.75,112.61,741.23,548.28,366.08,170.22,110.22,491.11,360.55,320.18,173.13,90.824,697.04,548.03,303.05,177.32,111.55,970.61,630.67,341.67,192.75,151.01,446.26,505.65,272.27,150.12,107.25,433.72,437.85,243.74,147.53,82.794,1326,730.85,378.5,205.37,165.31,556.5,574.52,304.53,170.87,163.15,1080.6,772.19,353.85,188.33,142.76,805.11,747.08,337.3,188.15,149.08,1
668.29,558.02,364.75,234.65,173.17,798.17,611.38,394.11,229.53,161.96,889.47,637.77,419.62,239.27,182.64,928.81,632.76,412.59,302.35,285.03,662.29,483.02,284.08,228.4,202.55,645.67,464.34,302.18,189.54,146.36,751.33,479.69,281.34,207.88,181.64,1166.7,719.1,469.94,416.78,438.21,652.82,574.86,278.22,203.54,173.97,441.65,396.01,231.68,146.2,100.22,955.69,715.93,354.04,227.05,208.26,679.39,705.27,329.38,234.38,196.29,694.36,772.97,309.6,181.14,143.07,763.87,717.31,313,202.79,165,811.96,668.97,305.65,183.73,135.2,487,495.29,244.19,142.24,100.83,897.94,632.31,389.19,223.85,175.71,952.68,625.33,334.19,228.63,224.81,803.86,588.4,356.41,182.75,115.55,923.18,665.08,396.72,217.32,160.54,743.42,571.68,385.05,233.42,171.22,692.83,517.95,301.68,185.07,133.88,755.88,540.98,322.92,184.21,125.95,462.55,334.11,271.4,184.59,101.86,689.76,469.72,283.14,180.39,145.58,954.56,648.11,384.41,306.29,291.19,445.99,449.86,264.52,176.69,120.85,430.39,381.48,222.95,157.45,96.537,1180.8,724.83,398.55,262.32,252.23,564.95,534.46,325.7,251.11,218.17,1026.3,761.99,356.69,218.17,186.34,875.92,724.87,315.32,188.59,141.12,1
719.43,559.06,368.66,203.34,159.97,899.9,610.67,403.12,209.51,135.51,1012.2,664.94,436.54,227.03,145.89,1012.7,681.13,405.11,266.65,239.55,791.52,520.7,291.52,217.08,172.13,748.26,487.65,308.98,171.78,124.39,849.16,550.35,276.08,198.37,152.75,1310.5,791.64,492.43,415.22,402.33,669.38,570.46,285.92,195.41,154.58,452.9,416.37,236.5,145.12,95.153,1200.7,760.29,356.89,213.2,170.13,707.32,655.64,352.63,246.64,208.99,744.41,741.39,322.77,193.58,137.07,837.16,683.96,337.18,217.73,172.82,835.33,679.86,315.04,192.87,144.63,511.76,513.88,251.03,137.53,99.472,1081,680.43,392.65,215.98,162.09,1066,622.55,356.54,213.88,180.37,875.4,627.89,382.35,180.2,111.04,1075,741.2,420.32,211.74,147.78,784.49,608.55,395.65,243.25,172.75,702.94,545.48,318.05,188.11,127.39,810.36,596.56,368.44,180.47,118.21,472.12,372.04,282.41,177.76,92.736,755.56,551.86,296.39,176.33,124.72,1080.6,729.96,399.8,328.93,272.64,436.45,500.06,263.6,172.72,125.38,452.23,411.08,232.77,141.39,91.528,1413,860.2,383.51,241.68,197.51,548.99,569.1,292.86,221.18,192.74,1135.2,846.23,354.96,203.02,158.86,884.9,773.27,329.77,195.55,148.68,1
682.7,556.49,374.76,215.74,168.35,780.69,593.28,421.06,218.01,149.94,814.21,607.45,438.2,221.4,148.72,841.19,582.6,358.31,205.66,164.07,577.53,452.06,259.4,161.47,127.55,569.49,451.92,312.94,163.18,110.4,644.93,504.78,271.66,168.73,133.81,933.26,651.22,502.83,351.61,362.76,554.51,583.06,285.37,164.01,135.65,417.82,439.42,240.95,144.84,93.637,882.62,766.66,358.02,188.73,153,647.38,752.88,333.47,202.98,170.09,639.85,857.23,325.13,166.45,126.29,701.04,734.27,324.13,183.23,148.16,731.68,686.67,322.45,192.8,156.26,494.19,537.01,255.68,136.54,95.077,898.95,625.53,400.62,213.17,166.54,849.66,586.8,340.45,197.19,167.26,807.34,601.82,385.61,179.18,109.9,908.26,665.3,402.98,206.68,141.23,713.94,584.63,395.38,216.64,157.56,597.44,515.15,314.35,177.7,121.28,757.34,571.71,346.83,179.06,114.37,479.9,379.92,271.15,180.96,96.502,597.97,506.42,290.6,173.93,116.66,830.23,613.99,381.16,246.13,232.72,459.96,502.45,272.54,167.27,110.44,419.99,408.04,237.2,149.57,89.321,1022.9,703.91,395.25,223.99,179.44,501.16,553.39,284.65,193.9,154.01,898.05,767.17,363.88,203.1,158.97,777.6,743.72,350.05,214.85,184.85,1
631.85,579.94,379.36,207.64,150.06,724.03,606.33,406.48,205.9,132.88,787.81,644.2,434.11,232.39,152.65,764.54,645.87,367.13,213.52,168.01,552.27,505.11,297.9,241.56,180.98,586.03,484.42,325.27,181.13,130.77,555.49,501.91,288.91,209.21,160.09,850.75,703.59,527.37,463.82,480.24,567.75,599.1,321.04,234.76,204.56,422.73,451.62,240.26,146.26,94.162,748.82,735.32,350.4,221.87,186.16,766.62,796.56,410.72,309.96,310.84,661.09,875.84,317.12,181.08,143.13,696.42,739.74,344.56,217.52,187.19,710.78,699.05,318.65,201.18,160.28,456.12,565.58,251.83,143.07,90.843,792.11,601.52,385.18,222.71,165.89,763.83,579.07,340.89,222.71,185.47,872.44,635.72,391.62,181.18,113.61,934.16,724.29,404.46,230.66,156.09,638.53,575.35,406.57,244.55,199.01,551.99,535.7,328.54,199.33,142.45,787.74,623.87,363.68,180.72,118.57,494.37,395.22,286.89,181.25,94.969,562.5,554.38,308.9,185.31,133.84,759.51,631.18,430.31,368.72,298.7,453.44,517.05,310.45,200.23,166.38,454.46,442.37,253.44,150.27,88.608,816.73,684.96,387.07,246.3,211.4,561.61,650.65,410.13,323.32,321.01,782.99,773.76,354.58,216.42,168.33,734.42,756.76,336.09,207.53,161.09,1
619.27,530.34,334.81,209,156.31,718.53,560.54,366.18,205.93,124.36,785.57,583.54,397.34,216.58,134.63,796.61,616.12,363.36,259.79,230.09,581.6,441.14,260.51,158.09,120.06,551.54,432.8,312.07,163.15,105.71,629.6,460.3,261.45,165.01,120.36,885.47,661.28,406.98,289.42,270.52,575.95,555.2,272.5,170.55,129.97,422.61,392.77,230.98,151.76,88.519,804.79,692.92,328.66,189.62,141.58,745.26,722.13,350.5,212.65,186.89,669.64,743.61,318.54,176.68,130.6,729.93,678.38,325.73,193.83,156.71,728.13,630.62,306.37,174.85,129.77,444.77,489.47,251.73,137.5,90.417,798.94,596.37,368.27,208,142.95,758.59,545.47,327.24,188.74,151.73,812.2,569.6,371.93,181.8,112.43,872.66,621.16,383.61,203.65,128.01,685.22,571.31,391.8,222.69,156.87,591.92,492.79,311.95,190.19,141.33,779.37,529.56,345.52,179.86,113.74,1053.5,549.61,355.69,245.38,103.8,579.47,503.38,285.41,184.14,118.6,798.54,567.07,327.69,210.49,157.35,462.35,448.09,265.63,168.22,116.97,448.64,380.7,234.43,147.41,87.527,900.71,662.23,348.03,227.14,164.57,550.49,524.74,324.26,259.49,240.6,830.62,719.56,323.9,191.81,135.27,752.47,698.62,307.21,179.47,134.51,1
753.61,611.03,362.18,217.3,160.62,877.38,658.8,404.94,214.89,149.62,918.7,688.14,438.3,225.78,142.68,903.21,702.3,358.46,213.65,160.63,689.76,555.08,294.04,201.01,155.63,649.9,491.45,321.55,167.49,110.47,677.85,542.16,281.99,186.16,137.29,1048.6,768.89,455.82,378.24,346.87,623.08,651.5,308.02,205.68,164.51,435.01,462.92,235.48,150.46,94.379,1033.4,775.55,341.65,192.26,150.99,846.71,810.77,393.85,269.39,252.36,743.18,798.34,315.97,180.91,133.15,815.97,755.05,324.75,192.64,154.22,818.78,704.1,313,189.89,155.06,515.11,547.67,242.17,144.79,92.673,1067.9,722.2,380.02,209.99,148.75,907.14,644.66,336.83,193.57,154.82,1008.6,692.56,388.83,181.83,111.79,1148,783.81,403.6,209.17,136.31,770,663.18,403.53,214.54,157.84,604.15,576.1,340.21,179.34,124.61,923.56,648.25,363.5,184.44,114.82,490.32,390.49,284.44,186.79,91.269,624.11,571.7,294.34,186.56,112.97,924.89,688.23,383.37,240.28,212.86,503.15,558.87,285.54,182.1,135.11,440.56,458.38,230.7,162.18,89.842,1142.8,746.85,357.57,221.54,165.8,696.49,640.22,369.23,298.47,281.08,1018.8,777.74,332.37,197.98,149.04,875.27,757.3,328.46,208.38,173.52,1
735.5,630.25,464.79,364.43,328.63,843.86,747.6,574.89,421.45,424.95,942.87,891,640.89,599.35,535.37,957.54,795.59,559.28,577.39,513.02,797.2,728.65,552.63,588.88,625.7,669.53,558.11,413.63,344.51,310.03,644.69,587.41,407.05,424.98,382.92,981.17,727.77,567.75,482.87,508.12,671.05,595.56,362.58,317.52,310.19,411.57,434.55,244.11,168.44,131.11,835.5,740.15,391.65,262.81,236.15,856.54,807.59,487.51,437.88,389.3,724.62,786.6,352.94,231.57,191.9,836.27,737.25,389.38,297.29,267.32,881.91,722.31,371.46,268.23,244.61,504.38,549.21,256.09,154.73,116.99,899.16,641.84,408.52,248.47,211.28,839.43,592.55,390.64,265.17,243.04,1029.8,675.17,413.6,220.11,169.05,1005.7,687.57,450.37,268.15,226.18,808.97,660.36,481.79,375.61,358.75,670.44,633.2,501.85,512.88,422.63,928.8,585.99,385.53,214.36,168.7,592.87,369.97,286.41,197.17,123.15,585.77,519.18,340.32,269.97,232.2,890.49,706.82,499.91,472.5,419.9,491.05,535.65,339.01,292.78,264.03,445.34,431.71,234.35,159.68,116.42,961.78,720.43,437.66,284.35,275.44,674.44,685.47,480.24,459.23,464.27,938.94,777.89,404.08,256.51,234.98,934.49,789.62,394.9,285.37,258.01,1
719.94,645.49,381.37,248.38,208.71,825.23,671.71,412.41,232.7,172.63,903.83,690.57,455.81,249.72,194.71,944.21,726.42,379.72,247.53,217.71,688.44,568.24,300.4,215.19,185.29,669.94,484.92,338.99,178.85,150.88,646.83,521.85,297.79,211.08,177.85,1106.2,762.24,478.35,411.14,409.87,668.91,649.29,310.69,232.66,194.64,426.36,461.21,237.55,166.6,93.051,981.12,827.81,355.23,225.66,197.11,834.2,838.8,395.71,285.92,275.19,746.72,900.43,314.76,182.92,131.95,779.81,780.98,322.51,194.03,165.11,786.53,732.25,314.84,185.83,149.88,494.15,596.39,248.53,150.48,92.148,1004.9,776.89,425.13,287.68,238.81,961.09,696.04,372.48,258.71,233.58,1044.6,709.04,399.2,185.9,121.35,1084.3,847.72,443.02,258.83,208.33,807.05,677.12,467.78,315.71,267.44,701.07,577.45,342.55,234.79,180.27,901.1,641.73,361.7,192.49,131.37,499.23,380.3,295.52,200.63,94.989,676.12,549.11,295.19,197.87,144.58,999.96,706.18,409.16,276.49,265.81,527.92,567.55,297.96,186.17,153.99,424.1,455.5,248.49,160.78,94.3,1063.1,786.5,388.92,269.27,228.65,633.16,662.08,377.64,285.95,283.5,960.65,831.45,356.11,222.55,179.52,843.15,795.85,333.58,197.18,160.84,1
678.02,522.14,351.87,190.18,146.96,793.25,567.9,388.59,190.45,130.43,873.36,599.2,433.68,217.24,151.01,848.4,581.86,354.52,221.16,177.34,695.75,465.32,271.26,192.14,173.87,663.57,448.99,310.84,160.54,116.78,714.95,488.92,274.81,178.43,134.31,1062.8,694.16,425.29,334.93,327.97,576.52,580.36,264.02,187.47,150.91,423.89,415.59,228.51,141.21,92.895,1012.3,772.84,320.87,173.14,137.65,648.33,718.43,343.66,247.05,223.32,657.51,768.12,300.17,171.82,125.28,694.24,686.58,306.5,187.03,143.96,718.47,651.77,312.25,182.8,154.9,475.5,526.06,244.31,132.28,90.862,958.06,653.89,371.95,204.28,148.69,919.56,560.64,330.81,193,151.47,829.99,585.96,367.48,177.35,104.84,953.25,669.68,391.36,195.59,145.98,699.12,586.73,381.22,214.25,182.18,602.87,510.51,298.24,192.44,149.85,780.02,558,336.26,170.78,108.26,490.14,350.87,256.16,175.99,90.212,638.81,521.56,272.89,172.1,113.15,928.73,616.1,353.55,240.23,197.2,419.11,479.22,271.83,168.86,130.05,434.08,406.81,225.64,141.95,86.021,1172.5,752.47,363.4,206.91,159.14,550.22,526.17,336.65,233.63,220.58,988.95,766.83,341.73,191.22,149.24,814.75,723.23,332.92,203.53,178.94,-1
578.54,497.32,337.28,190.97,122.75,656.32,511.95,368.74,190.7,121.23,658.88,531.94,402.65,207.83,154.35,626.53,560.37,353.96,209.75,162.18,506.82,431.7,264.64,156.56,114.43,472.56,377,304.53,163.08,106.53,503.77,439.39,261.08,161,122.17,648.72,584.49,361.37,249.52,230.99,510.18,516.4,261.01,162.73,128.63,428.13,396.22,225.29,144.37,86.342,655.39,618.47,304,182.59,138.43,676.94,656.74,333.68,226.25,209.97,644.05,734.48,303.48,177.59,146.02,702.43,648.37,332.39,221.19,211,725.56,629.6,298.93,178.5,146.34,458.75,507.33,227.84,138.14,87.278,793.47,551.22,364.03,203.65,135.83,729.58,509.92,321.65,192.85,142.05,873.92,523.64,354.56,182.33,107.37,866.98,586.62,371.8,206.61,126.77,625.42,520.83,384.66,222.55,142.34,527.07,460.07,307.86,192.74,121.09,758.86,490.54,336.78,181.91,108.2,478.04,341.95,284.11,183.74,88.769,434.34,428.22,277.22,172.36,110.07,658.36,546.32,341.73,221.7,171.4,444.8,474.27,263.01,155.71,120.99,409.09,389.46,221.42,143.48,82.65,676.85,631.28,340.16,198.8,147.23,544.63,563.34,296.85,192.26,176.56,737.92,725.14,320.77,174.45,125.07,786.99,723.62,304.24,169.44,128.77,-1
789.18,580.71,361.71,208.76,146.74,866.29,630.78,407.96,217.38,165.5,893.51,658.68,456.01,259.02,209.92,889.12,653,403.41,309.61,268.07,657.02,518.2,294.15,208.93,164.98,621.1,493.73,311.87,185.27,124.22,624.9,506.84,289.99,188.33,133.36,923.87,673.63,412.88,293.7,277.2,676.57,599.32,289.27,171.16,129.34,492.35,451.1,236.23,148.89,94.131,1003.5,757.06,331.37,184.77,130.68,853.22,747.94,347.79,224.92,196.78,755.48,813.44,310.55,178.28,136.76,817.21,722.34,320.39,203.02,171.4,852.82,703.1,305.83,171.03,140.2,523.62,539.9,245.22,139.2,94.603,1040.7,634.78,372.42,217.18,143.04,919.81,581.27,329.55,188.39,143.84,1056.7,667.19,375.3,186.77,109.92,1158.7,680,404.94,200.76,126.51,747.34,578.48,389.66,231.61,153.39,638.51,497.06,339.8,195.3,131.02,919.17,577.98,344.95,184.39,114.46,468.87,372.16,274.66,188.57,93.184,596.24,482.26,292.93,196.77,122.96,807.08,644.2,356.78,229.11,188.78,449.09,504.58,273.81,176.03,126.24,412.4,404.25,231.62,158.39,91.045,1006,682.88,365.45,223.6,150.61,543.86,577.61,304.51,221.83,190.33,975.3,764.31,338.13,190.05,131.96,883.91,749.4,319.42,177.52,136,-1
